controllable,controllable,environmental,controllable,controllable,controllable,output
4.141647577752242126e-01,8.049187553032921549e-02,8.812923216974849483e-01,7.174527650052174854e-01,4.758650304138182241e-01,8.554441103260166379e-01,2.168147255654990224e-01
8.626022338867187500e-01,8.699424266815185547e-01,8.339065313339233398e-01,6.431692242622375488e-01,8.035976290702819824e-01,6.185278296470642090e-03,8.107170462608337402e-02
1.753070354461669922e-01,1.825539022684097290e-01,8.320741057395935059e-01,6.700198054313659668e-01,5.370269417762756348e-01,8.522934317588806152e-01,2.821632921695709229e-01
4.845624417066574097e-02,8.602696061134338379e-01,7.880985736846923828e-01,7.685768604278564453e-01,4.207098484039306641e-01,7.645657062530517578e-01,6.288012862205505371e-02
2.103860955685377121e-03,2.750411927700042725e-01,7.980372309684753418e-01,6.268783807754516602e-01,8.007082343101501465e-01,3.398086130619049072e-01,5.582164600491523743e-02
6.008999943733215332e-01,3.445349037647247314e-01,7.946123480796813965e-01,6.141611933708190918e-01,7.442287802696228027e-01,8.624262809753417969e-01,4.863952472805976868e-02
3.018522560596466064e-01,1.640912704169750214e-02,7.566239833831787109e-01,3.728868961334228516e-01,5.210493505001068115e-02,1.222526505589485168e-01,8.117947727441787720e-02
9.298729896545410156e-01,9.204515218734741211e-01,7.543410658836364746e-01,5.293818116188049316e-01,6.625319719314575195e-01,9.103872179985046387e-01,8.372617885470390320e-03
6.089414954185485840e-01,3.602550830692052841e-03,7.181455492973327637e-01,8.529562950134277344e-01,8.458362817764282227e-01,4.448525905609130859e-01,4.763990174978971481e-03
1.315331012010574341e-01,6.153855472803115845e-02,7.462612390518188477e-01,3.062304854393005371e-01,1.090721487998962402e-01,9.684680700302124023e-01,8.963404297828674316e-01
1.319598180726799797e-10,1.419539624736287919e-10,7.450601458549499512e-01,1.076973229646682739e-01,1.935191451529760798e-10,1.000000000000000000e+00,3.182585537433624268e-01
1.806504875421524048e-01,3.437378210946917534e-03,7.438800930976867676e-01,3.144013881683349609e-01,1.411903798580169678e-01,1.000000000000000000e+00,7.840751409530639648e-01
5.375833566092326011e-18,2.490105032920837402e-01,7.171014547348022461e-01,3.172227144241333008e-01,3.665915504097938538e-02,9.791058897972106934e-01,1.004058599472045898e+00
1.000000000000000000e+00,4.755324423313140869e-01,6.752042770385742188e-01,3.085585534572601318e-01,1.074982155114412308e-02,9.104256033897399902e-01,6.660473346710205078e-01
0.000000000000000000e+00,1.973535812776786524e-16,6.575672030448913574e-01,3.275483548641204834e-01,2.632533572614192963e-02,8.897513151168823242e-01,5.346580743789672852e-01
1.353598684072494507e-01,8.140764832496643066e-01,6.772465705871582031e-01,3.463224172592163086e-01,1.410369109362363815e-02,9.794045090675354004e-01,2.189027070999145508e-01
5.058649778366088867e-01,2.380388528108596802e-01,6.922986507415771484e-01,3.003280460834503174e-01,1.150493770837783813e-01,9.774766564369201660e-01,1.121442556381225586e+00
6.556592945071451642e-18,2.429182082414627075e-01,6.566802263259887695e-01,3.183303177356719971e-01,1.626128405332565308e-01,1.000000000000000000e+00,1.181194305419921875e+00
8.169936537742614746e-01,2.191932350397109985e-01,6.603201031684875488e-01,3.604587018489837646e-01,1.978206485509872437e-01,1.000000000000000000e+00,7.467976808547973633e-01
3.556489116404650160e-16,2.448986917734146118e-01,6.824864149093627930e-01,3.064182102680206299e-01,2.335245013236999512e-01,1.000000000000000000e+00,1.364060759544372559e+00
0.000000000000000000e+00,2.629977166652679443e-01,6.712139844894409180e-01,2.853822708129882812e-01,3.840559124946594238e-01,1.000000000000000000e+00,1.164195299148559570e+00
0.000000000000000000e+00,2.945826053619384766e-01,6.368170976638793945e-01,3.094887733459472656e-01,2.954315841197967529e-01,1.000000000000000000e+00,1.318527817726135254e+00
2.189103878055658343e-17,2.574585974216461182e-01,6.034952402114868164e-01,3.012173473834991455e-01,2.678241431713104248e-01,6.988786458969116211e-01,2.515285491943359375e+00
5.253382297703344835e-18,2.985208332538604736e-01,5.945071578025817871e-01,2.731527090072631836e-01,2.954108119010925293e-01,6.690593361854553223e-01,2.537214994430541992e+00
0.000000000000000000e+00,2.167973369359970093e-01,6.022700071334838867e-01,2.667698860168457031e-01,2.884151339530944824e-01,6.793445348739624023e-01,2.648876428604125977e+00
5.630334938308925209e-16,2.230827808380126953e-01,5.741584300994873047e-01,2.342080324888229370e-01,2.586943209171295166e-01,6.941798925399780273e-01,2.558829069137573242e+00
0.000000000000000000e+00,1.712637245655059814e-01,5.250234007835388184e-01,2.659949660301208496e-01,2.972554862499237061e-01,6.236353516578674316e-01,2.783106803894042969e+00
0.000000000000000000e+00,1.420875489711761475e-01,5.411462187767028809e-01,2.356323450803756714e-01,3.296423554420471191e-01,5.672321319580078125e-01,2.598714351654052734e+00
0.000000000000000000e+00,4.668648140709874810e-16,5.631158351898193359e-01,2.660759687423706055e-01,2.667691111564636230e-01,5.132516026496887207e-01,2.115124940872192383e+00
1.290599749534143866e-15,1.000000000000000000e+00,5.382305979728698730e-01,2.553661167621612549e-01,3.459067046642303467e-01,6.789312362670898438e-01,2.339597493410110474e-01
2.402143031358718872e-01,1.878580003976821899e-01,5.255662798881530762e-01,2.764524519443511963e-01,2.894909083843231201e-01,6.101228594779968262e-01,3.179243803024291992e+00
3.987372517585754395e-01,1.911911964416503906e-01,5.742586255073547363e-01,2.705945670604705811e-01,2.808217108249664307e-01,6.089386940002441406e-01,2.684504032135009766e+00
5.407494902610778809e-01,4.838934838771820068e-01,5.822487473487854004e-01,6.544622778892517090e-01,3.645433485507965088e-01,3.639878928661346436e-01,3.182669579982757568e-01
1.857269704341888428e-01,2.054380625486373901e-01,6.287419795989990234e-01,2.740784585475921631e-01,2.717839479446411133e-01,5.986562371253967285e-01,2.886485338211059570e+00
2.385426014661788940e-01,2.667824923992156982e-01,5.952870249748229980e-01,4.253821074962615967e-01,3.524422049522399902e-01,4.930199086666107178e-01,1.925617814064025879e+00
2.092424631118774414e-01,1.708955764770507812e-01,5.597075819969177246e-01,2.723634541034698486e-01,3.298342525959014893e-01,6.537740826606750488e-01,3.231088876724243164e+00
2.074851244688034058e-01,1.696238070726394653e-01,5.282252430915832520e-01,2.702431678771972656e-01,3.245326876640319824e-01,6.504129767417907715e-01,3.282468080520629883e+00
1.154385954141616821e-01,9.831563383340835571e-02,4.921360909938812256e-01,3.662010431289672852e-01,5.135789513587951660e-01,5.782909393310546875e-01,1.664390325546264648e+00
2.107150852680206299e-01,1.700967550277709961e-01,5.086379647254943848e-01,2.593134939670562744e-01,3.141960799694061279e-01,6.588681936264038086e-01,3.299996614456176758e+00
4.114707112312316895e-01,3.083970211446285248e-02,5.039526224136352539e-01,4.135765135288238525e-01,3.085338473320007324e-01,7.168644666671752930e-01,2.238748550415039062e+00
2.117300182580947876e-01,1.493274122476577759e-01,4.995671808719635010e-01,2.559647560119628906e-01,3.177896738052368164e-01,6.468499898910522461e-01,3.301260232925415039e+00
9.188570976257324219e-01,3.775529563426971436e-02,5.391598343849182129e-01,8.892135322093963623e-02,5.909009575843811035e-01,6.335341334342956543e-01,1.136582642793655396e-01
4.116482436656951904e-01,5.087147951126098633e-01,5.268402099609375000e-01,2.335670143365859985e-01,4.000075161457061768e-01,7.498124837875366211e-01,1.487662196159362793e+00
1.779162883758544922e-01,4.918996989727020264e-02,5.286793112754821777e-01,3.761817514896392822e-01,3.638548254966735840e-01,6.236155033111572266e-01,2.751983642578125000e+00
1.182216927409172058e-01,3.107550740242004395e-01,5.050302743911743164e-01,6.943589448928833008e-02,3.151296973228454590e-01,7.391884922981262207e-01,2.008429765701293945e+00
1.630005538463592529e-01,3.147465735673904419e-02,5.211284160614013672e-01,1.716089397668838501e-01,4.632205963134765625e-01,7.456621527671813965e-01,2.009174585342407227e+00
1.073676198720932007e-01,5.281121134757995605e-01,5.313568711280822754e-01,1.883439719676971436e-02,3.349092006683349609e-01,3.640946745872497559e-01,6.723067760467529297e-01
1.931696385145187378e-01,1.289207339286804199e-01,4.895370900630950928e-01,4.586018919944763184e-01,2.128994315862655640e-01,6.235210895538330078e-01,2.085733413696289062e+00
5.575536489486694336e-01,2.037324607372283936e-01,4.904586672782897949e-01,1.323477923870086670e-01,1.227066889405250549e-01,7.483374476432800293e-01,9.807289838790893555e-01
9.017856717109680176e-01,4.651779830455780029e-01,4.821318387985229492e-01,7.894246578216552734e-01,1.677074097096920013e-02,9.886038303375244141e-01,1.390070766210556030e-01
4.749159514904022217e-02,1.541399359703063965e-01,5.252845883369445801e-01,4.402875900268554688e-02,9.271069765090942383e-01,3.267738521099090576e-01,5.196390748023986816e-01
4.610760509967803955e-01,7.934963107109069824e-01,5.067763328552246094e-01,3.037961386144161224e-02,8.533865213394165039e-01,9.258458018302917480e-01,4.180962592363357544e-02
7.000411748886108398e-01,3.955709561705589294e-02,4.636918008327484131e-01,2.072202265262603760e-01,3.728622496128082275e-01,1.798920482397079468e-01,2.000187039375305176e-01
1.077253594994544983e-01,2.836886644363403320e-01,4.883828163146972656e-01,3.264436125755310059e-01,3.806850314140319824e-01,6.756354570388793945e-01,2.747037410736083984e+00
7.758908867835998535e-01,6.523636579513549805e-01,5.352823138236999512e-01,1.027666926383972168e-01,9.876466989517211914e-01,1.437608599662780762e-01,1.862593181431293488e-02
3.638830482959747314e-01,8.169920444488525391e-01,5.015614628791809082e-01,9.349234700202941895e-01,1.176552399992942810e-01,1.104522272944450378e-01,7.563495635986328125e-01
8.261644840240478516e-01,7.689490318298339844e-01,5.185279250144958496e-01,3.049052059650421143e-01,5.700697749853134155e-02,4.049167037010192871e-03,6.940025091171264648e-02
5.305615067481994629e-02,2.402975410223007202e-01,5.132399201393127441e-01,9.638309478759765625e-01,1.388052403926849365e-01,4.184644520282745361e-01,2.523601986467838287e-02
4.538374543190002441e-01,3.674774244427680969e-02,5.241509079933166504e-01,3.532461822032928467e-01,3.964466154575347900e-01,6.174599528312683105e-01,2.096996307373046875e+00
9.734829664230346680e-01,8.675459772348403931e-02,5.460042953491210938e-01,7.169484496116638184e-01,7.317269593477249146e-02,3.891024887561798096e-01,1.943518221378326416e-02
2.741338610649108887e-01,2.046304941177368164e-02,5.091767907142639160e-01,2.250782102346420288e-01,3.292579948902130127e-01,8.607311844825744629e-01,2.147304534912109375e+00
9.847986698150634766e-02,7.596154212951660156e-01,4.910176396369934082e-01,9.866564869880676270e-01,4.933032989501953125e-01,5.793065950274467468e-02,1.034269854426383972e-01
8.207367360591888428e-02,9.786996841430664062e-01,5.227291584014892578e-01,5.449233651161193848e-01,9.931631684303283691e-01,5.594325065612792969e-01,5.750846117734909058e-02
3.282327055931091309e-01,1.889106929302215576e-01,4.805723726749420166e-01,3.619240820407867432e-01,2.032155990600585938e-01,7.250772118568420410e-01,2.386861085891723633e+00
4.087072610855102539e-01,3.247388005256652832e-01,5.187008976936340332e-01,3.637103438377380371e-01,3.190047740936279297e-01,6.957477927207946777e-01,2.381574392318725586e+00
1.782548874616622925e-01,4.406206905841827393e-01,5.316942930221557617e-01,2.299839407205581665e-01,1.449875766411423683e-03,3.974122107028961182e-01,4.055680632591247559e-01
9.306045770645141602e-01,8.460684418678283691e-01,5.001513361930847168e-01,9.129040837287902832e-01,2.519307732582092285e-01,7.771907746791839600e-02,9.003379382193088531e-03
2.572257220745086670e-01,5.188097804784774780e-02,5.061179995536804199e-01,9.230144321918487549e-02,4.574789702892303467e-01,5.319051146507263184e-01,1.701182603836059570e+00
4.926411807537078857e-02,1.622413396835327148e-01,4.803540706634521484e-01,3.404677808284759521e-01,3.661545217037200928e-01,6.953138113021850586e-01,2.762293100357055664e+00
3.884825706481933594e-01,7.668817639350891113e-01,4.611980915069580078e-01,9.765651822090148926e-01,9.449099302291870117e-01,8.683462142944335938e-01,3.179028397426009178e-03
7.555766105651855469e-01,8.924205303192138672e-01,4.509136080741882324e-01,4.199740886688232422e-01,1.199267059564590454e-01,6.768954396247863770e-01,9.125250577926635742e-02
6.813282519578933716e-02,9.638969302177429199e-01,4.160057902336120605e-01,2.900953590869903564e-01,6.577797532081604004e-01,6.719375401735305786e-02,1.975862383842468262e-01
3.580321073532104492e-01,1.048186197876930237e-01,3.847662508487701416e-01,6.366879492998123169e-02,3.008649647235870361e-01,6.970996856689453125e-01,1.906781315803527832e+00
9.014676511287689209e-02,2.660499513149261475e-01,4.034342765808105469e-01,1.360609680414199829e-01,3.679502606391906738e-01,5.784159898757934570e-01,2.285086393356323242e+00
1.026114076375961304e-01,1.804780215024948120e-01,3.927945792675018311e-01,3.343134820461273193e-01,3.399915397167205811e-01,5.771843194961547852e-01,2.839364290237426758e+00
7.057760953903198242e-01,1.258401107043027878e-02,4.304434657096862793e-01,4.723499715328216553e-02,9.668387174606323242e-01,9.961991310119628906e-01,6.881331559270620346e-03
9.869830608367919922e-01,6.890601515769958496e-01,4.752618670463562012e-01,9.684705138206481934e-01,6.585600972175598145e-01,4.487108588218688965e-01,3.772000200115144253e-04
2.057873308658599854e-01,3.527858108282089233e-02,4.788553118705749512e-01,1.309538334608078003e-01,1.636861413717269897e-01,5.746744871139526367e-01,1.821163892745971680e+00
2.049374729394912720e-01,9.517375826835632324e-01,4.720323383808135986e-01,8.850116729736328125e-01,9.961900115013122559e-01,7.132329791784286499e-02,5.385227799415588379e-01
2.494915155693888664e-03,8.459264039993286133e-01,4.723805785179138184e-01,6.530462503433227539e-01,4.767524823546409607e-02,1.853249967098236084e-01,1.496870517730712891e-01
4.760947078466415405e-03,2.108551561832427979e-02,4.601597189903259277e-01,3.747738301753997803e-01,9.189858436584472656e-01,7.413953542709350586e-01,3.550135493278503418e-01
1.122629642486572266e-02,2.580136656761169434e-01,4.994033575057983398e-01,3.323547542095184326e-02,6.284554600715637207e-01,1.312635540962219238e-01,1.618469059467315674e-01
7.519422173500061035e-01,1.293070763349533081e-01,4.670774638652801514e-01,9.680469632148742676e-01,5.644161701202392578e-01,4.217619448900222778e-02,1.150341238826513290e-03
