evaluation,mape
2.000000000000000000e+00,9.523523612688958861e-01
1.000000000000000000e+01,4.246542400471616241e-01
2.000000000000000000e+01,3.016713553462002095e-01
3.000000000000000000e+01,2.278951222184967540e-02
4.000000000000000000e+01,3.254403002856454119e-02
5.000000000000000000e+01,3.226018323163633988e-02
6.000000000000000000e+01,3.611226258857493099e-02
7.000000000000000000e+01,3.598318821374593690e-02
8.000000000000000000e+01,3.679215692392644177e-02
9.000000000000000000e+01,3.793458499498633674e-02
1.000000000000000000e+02,3.441839313082410701e-02
