evaluation,mape
2.000000000000000000e+00,7.067314640674831061e-01
1.000000000000000000e+01,6.759707360862431402e-01
2.000000000000000000e+01,2.386667464718817688e-01
3.000000000000000000e+01,1.506836451033307100e-01
4.000000000000000000e+01,1.609398925005383063e-01
5.000000000000000000e+01,1.135244893396215871e-01
6.000000000000000000e+01,7.786322753508341521e-02
7.000000000000000000e+01,5.151467643102550925e-02
8.000000000000000000e+01,5.213555354014918347e-02
9.000000000000000000e+01,5.201021260932565948e-02
1.000000000000000000e+02,4.178127822642662553e-02
