evaluation,mape
2.000000000000000000e+00,7.430980940258610223e-01
1.000000000000000000e+01,4.318843944724778949e-01
2.000000000000000000e+01,2.580884970440150417e-01
3.000000000000000000e+01,1.961908214133599726e-01
4.000000000000000000e+01,8.568985217460096948e-02
5.000000000000000000e+01,8.539243166413337804e-02
6.000000000000000000e+01,3.474228784153243071e-02
7.000000000000000000e+01,3.356000395013576665e-02
8.000000000000000000e+01,2.738109975084152339e-02
9.000000000000000000e+01,2.349957640100245118e-02
1.000000000000000000e+02,2.228298974396782442e-02
