evaluation,mape
2.000000000000000000e+00,9.604288057927312661e-01
1.000000000000000000e+01,7.115598702277654564e-01
2.000000000000000000e+01,2.299234254567768809e-01
3.000000000000000000e+01,1.814612714691085371e-01
4.000000000000000000e+01,1.613405082118751777e-01
5.000000000000000000e+01,8.810600851295341540e-02
6.000000000000000000e+01,7.084772761391652796e-02
7.000000000000000000e+01,3.702311324226416345e-02
8.000000000000000000e+01,3.551016148442369402e-02
9.000000000000000000e+01,3.513392699233057470e-02
1.000000000000000000e+02,3.607930699420356518e-02
