controllable,environmental,output
8.441571111878594991e+00,-7.557122569095453102e+00,2.072429759850276199e+01
7.500000000000000000e+00,-8.888541221618652344e+00,1.061980247497558594e+01
7.500000000000000000e+00,-7.696626663208007812e+00,1.278223800659179688e+01
4.649830818176269531e+00,-7.750730037689208984e+00,1.344230651855468750e+01
7.500000000000000000e+00,-7.118306159973144531e+00,8.582731246948242188e+00
2.148611307144165039e+00,-6.151147842407226562e+00,7.650991439819335938e+00
-7.500000000000000000e+00,-6.027809143066406250e+00,2.553485488891601562e+01
-7.500000000000000000e+00,-6.269054412841796875e+00,2.541629600524902344e+01
-7.500000000000000000e+00,-5.185396194458007812e+00,2.195529937744140625e+01
-7.500000000000000000e+00,-4.875446796417236328e+00,2.160607147216796875e+01
-6.079309940338134766e+00,-4.378091812133789062e+00,3.722137832641601562e+01
-4.927099227905273438e+00,-2.988671541213989258e+00,9.486042976379394531e+00
-7.500000000000000000e+00,-3.839546918869018555e+00,2.220359420776367188e+01
-7.500000000000000000e+00,-2.914746046066284180e+00,2.034188079833984375e+01
7.500000000000000000e+00,-2.938265085220336914e+00,5.301383018493652344e+00
-1.125470161437988281e+00,-2.415145874023437500e+00,3.549113988876342773e+00
-7.500000000000000000e+00,-1.580105662345886230e+00,2.004286766052246094e+01
3.608519315719604492e+00,-1.244450926780700684e+00,1.609329819679260254e+00
-5.931925773620605469e+00,-7.561801671981811523e-01,3.170159912109375000e+01
-6.327015876770019531e+00,-1.290118601173162460e-02,3.723125839233398438e+01
-6.389235496520996094e+00,-3.366707861423492432e-01,3.766350173950195312e+01
-6.419109344482421875e+00,9.489350765943527222e-02,3.768799591064453125e+01
-6.421449661254882812e+00,5.462510045617818832e-03,3.771801376342773438e+01
-6.421592235565185547e+00,-6.383244693279266357e-02,3.773559570312500000e+01
-6.415750980377197266e+00,-3.786014318466186523e-01,3.777560806274414062e+01
-6.407012462615966797e+00,1.058449625968933105e+00,3.754364013671875000e+01
-6.396223545074462891e+00,1.569816112518310547e+00,3.753224563598632812e+01
-6.412979602813720703e+00,4.921064972877502441e-01,3.758994674682617188e+01
-6.411790370941162109e+00,-3.769804835319519043e-01,3.776136016845703125e+01
-6.408891201019287109e+00,-7.535205483436584473e-01,3.777013397216796875e+01
-6.406176090240478516e+00,-2.240741014480590820e+00,3.876353454589843750e+01
-6.414473533630371094e+00,-2.586312294006347656e+00,3.866899108886718750e+01
-6.436294555664062500e+00,-3.550554990768432617e+00,3.968119049072265625e+01
-6.467616558074951172e+00,-4.178832054138183594e+00,4.092122268676757812e+01
-6.454874515533447266e+00,-3.190718412399291992e+00,3.887143707275390625e+01
-6.462022304534912109e+00,-3.423071146011352539e+00,3.937766647338867188e+01
-6.443216323852539062e+00,-2.776529788970947266e+00,3.865118789672851562e+01
-6.440342426300048828e+00,-2.147577524185180664e+00,3.885336303710937500e+01
-6.438612461090087891e+00,-2.515639543533325195e+00,3.878315353393554688e+01
-6.438751220703125000e+00,-2.296056509017944336e+00,3.886518096923828125e+01
-6.440480232238769531e+00,-2.716606140136718750e+00,3.867136764526367188e+01
-6.496387004852294922e+00,-4.056141853332519531e+00,4.089844894409179688e+01
-6.500805854797363281e+00,-4.904019832611083984e+00,3.994254302978515625e+01
