evaluation,mape
2.000000000000000000e+00,7.147570861512460016e-01
1.000000000000000000e+01,3.858896464971819373e-01
2.000000000000000000e+01,2.598799897408104465e-01
3.000000000000000000e+01,2.090127892166352142e-01
4.000000000000000000e+01,1.355390034588388193e-01
5.000000000000000000e+01,1.206591812675461145e-01
6.000000000000000000e+01,1.034732053498187143e-01
7.000000000000000000e+01,8.312977405696926614e-02
8.000000000000000000e+01,8.012548890774129351e-02
9.000000000000000000e+01,8.183767716263318226e-02
1.000000000000000000e+02,4.011229294001517759e-02
