controllable,environmental,output
-6.496084213256835938e+00,4.704101562500000000e+00,-3.874508285522460938e+01
-6.496085643768310547e+00,-3.866045951843261719e+00,-4.061050796508789062e+01
-6.496198654174804688e+00,-1.890279889106750488e+00,-3.874412918090820312e+01
-6.496194839477539062e+00,2.163341999053955078e+00,-3.787899017333984375e+01
-6.496092796325683594e+00,3.386368751525878906e+00,-3.818696212768554688e+01
-6.496141433715820312e+00,-7.377676963806152344e+00,-4.347288894653320312e+01
-6.496198654174804688e+00,-1.309935450553894043e+00,-3.812174606323242188e+01
-6.496134281158447266e+00,-2.638974428176879883e+00,-3.878173065185546875e+01
-6.496199131011962891e+00,-4.193910360336303711e-01,-3.791991806030273438e+01
-6.496182918548583984e+00,4.469329357147216797e+00,-3.887985229492187500e+01
-6.496087551116943359e+00,1.599070191383361816e+00,-3.775234985351562500e+01
-6.496199131011962891e+00,-7.669426918029785156e+00,-4.595337677001953125e+01
-6.496100425720214844e+00,-2.476212978363037109e+00,-3.887634277343750000e+01
-6.496195316314697266e+00,-4.659317493438720703e+00,-4.023759078979492188e+01
-6.496088504791259766e+00,-6.689351081848144531e+00,-4.222290420532226562e+01
-6.496171951293945312e+00,-6.127911090850830078e+00,-4.393968200683593750e+01
-6.496127128601074219e+00,1.236956834793090820e+00,-3.771924209594726562e+01
-6.496199131011962891e+00,-5.132964611053466797e+00,-4.016716384887695312e+01
-6.496124744415283203e+00,3.623769998550415039e+00,-3.844221878051757812e+01
-6.496091365814208984e+00,-3.151249408721923828e+00,-3.885198211669921875e+01
-6.496129035949707031e+00,-1.668541580438613892e-01,-3.787974929809570312e+01
-6.496152877807617188e+00,-8.267685890197753906e+00,-4.755704879760742188e+01
-6.496198654174804688e+00,5.739919543266296387e-01,-3.773097610473632812e+01
-6.496094703674316406e+00,2.823347091674804688e+00,-3.793864822387695312e+01
-6.496199607849121094e+00,-5.481819629669189453e+00,-4.157913208007812500e+01
