evaluation,mape
2.000000000000000000e+00,7.069046206368555518e-01
1.000000000000000000e+01,2.954856189465775995e-01
2.000000000000000000e+01,1.581827392921580921e-01
3.000000000000000000e+01,1.535354057082274626e-01
4.000000000000000000e+01,1.418109735906167568e-01
5.000000000000000000e+01,1.379788455798693914e-01
6.000000000000000000e+01,1.317219360479194856e-01
7.000000000000000000e+01,5.735410084816168486e-02
8.000000000000000000e+01,4.964813800847874686e-02
9.000000000000000000e+01,4.288566810047690636e-02
1.000000000000000000e+02,3.163179641302638762e-02
