controllable,environmental,output
-6.496153354644775391e+00,-3.322875976562500000e+00,-3.915875625610351562e+01
-6.496198654174804688e+00,-8.207790374755859375e+00,-4.776843643188476562e+01
-6.496084213256835938e+00,2.058354616165161133e+00,-3.785469436645507812e+01
-6.496198177337646484e+00,4.733945131301879883e-01,-3.774198913574218750e+01
-6.496184825897216797e+00,1.439193367958068848e+00,-3.773220825195312500e+01
-6.496144771575927734e+00,2.707070112228393555e+00,-3.793331527709960938e+01
-6.496199131011962891e+00,-2.848434209823608398e+00,-3.869240570068359375e+01
-6.496196746826171875e+00,-3.749815940856933594e+00,-4.032857894897460938e+01
-6.496199607849121094e+00,-6.394046306610107422e+00,-4.339901351928710938e+01
-6.496197700500488281e+00,-6.758488178253173828e+00,-4.199336242675781250e+01
-6.496137619018554688e+00,-5.002482891082763672e+00,-3.996716690063476562e+01
-6.496190071105957031e+00,3.928061962127685547e+00,-3.878014755249023438e+01
-6.496199131011962891e+00,-5.287771224975585938e+00,-4.065770721435546875e+01
-6.496162414550781250e+00,-1.322345256805419922e+00,-3.813162994384765625e+01
-6.496135234832763672e+00,-8.344517946243286133e-01,-3.793949890136718750e+01
-6.496200084686279297e+00,-7.674071788787841797e+00,-4.599163818359375000e+01
-6.496103763580322266e+00,-2.147836208343505859e+00,-3.892107772827148438e+01
-6.496197700500488281e+00,-6.060425758361816406e+00,-4.391848373413085938e+01
-6.496129035949707031e+00,7.981476783752441406e-01,-3.771806335449218750e+01
-6.496183872222900391e+00,-2.315510988235473633e+00,-3.893396377563476562e+01
-6.496199131011962891e+00,3.371166706085205078e+00,-3.817318344116210938e+01
-6.496118068695068359e+00,-1.690767854452133179e-01,-3.788022613525390625e+01
-6.496118068695068359e+00,-5.273075699806213379e-01,-3.792771148681640625e+01
-6.496187210083007812e+00,-4.297417640686035156e+00,-4.086734008789062500e+01
-6.496198654174804688e+00,2.869636297225952148e+00,-3.794277191162109375e+01
