evaluation,mape
2.000000000000000000e+00,7.333058718803503462e-01
1.000000000000000000e+01,5.779262496151154060e-01
2.000000000000000000e+01,4.978426171983754700e-01
3.000000000000000000e+01,2.684340881471538598e-01
4.000000000000000000e+01,1.156529886459395917e-01
5.000000000000000000e+01,1.036081435744350965e-01
6.000000000000000000e+01,8.195508534912640530e-02
7.000000000000000000e+01,4.690474540936698938e-02
8.000000000000000000e+01,4.680629354933640157e-02
9.000000000000000000e+01,4.547597992269091643e-02
1.000000000000000000e+02,3.398471177581904867e-02
