evaluation,mape
2.000000000000000000e+00,7.243467774291978412e-01
1.000000000000000000e+01,5.253349509699917208e-01
2.000000000000000000e+01,3.565634201487583033e-01
3.000000000000000000e+01,2.862708505523003377e-01
4.000000000000000000e+01,2.839836225469759556e-01
5.000000000000000000e+01,1.499363327027291026e-01
6.000000000000000000e+01,1.338177826830536654e-01
7.000000000000000000e+01,1.263764446788495643e-01
8.000000000000000000e+01,1.239543963635271195e-01
9.000000000000000000e+01,1.235359982953937452e-01
1.000000000000000000e+02,3.234743618485015626e-02
