evaluation,mape
2.000000000000000000e+00,7.469791442964180961e-01
1.000000000000000000e+01,2.892490755009788361e-01
2.000000000000000000e+01,9.317413091464021857e-02
3.000000000000000000e+01,7.493432431360515233e-02
4.000000000000000000e+01,7.228491742559219058e-02
5.000000000000000000e+01,7.154220120877650968e-02
6.000000000000000000e+01,6.976069274447285751e-02
7.000000000000000000e+01,4.332301118559273717e-02
8.000000000000000000e+01,3.914003979510481679e-02
9.000000000000000000e+01,3.696070742770052320e-02
1.000000000000000000e+02,3.474932171118517987e-02
