evaluation,mape
2.000000000000000000e+00,4.963127629818718245e-01
1.000000000000000000e+01,2.791481906090444998e-01
2.000000000000000000e+01,2.288079921854403453e-01
3.000000000000000000e+01,1.338712270923893277e-01
4.000000000000000000e+01,1.312365134008697531e-01
5.000000000000000000e+01,1.267295911061627478e-01
6.000000000000000000e+01,9.671905749314020639e-02
7.000000000000000000e+01,3.267574342683024491e-02
8.000000000000000000e+01,3.001400489978756081e-02
9.000000000000000000e+01,3.029093677129846007e-02
1.000000000000000000e+02,3.055372860550459660e-02
