evaluation,mape
2.000000000000000000e+00,7.299853984108386484e-01
1.000000000000000000e+01,3.416193598107990503e-01
2.000000000000000000e+01,2.569886883053310034e-01
3.000000000000000000e+01,2.172741563438334023e-01
4.000000000000000000e+01,1.998622695127171278e-01
5.000000000000000000e+01,1.620862311967405101e-01
6.000000000000000000e+01,1.604109333963166240e-01
7.000000000000000000e+01,1.573004844371866384e-01
8.000000000000000000e+01,1.228574669931657981e-01
9.000000000000000000e+01,5.055717144332086410e-02
1.000000000000000000e+02,3.981508529952047098e-02
