evaluation,mape
2.000000000000000000e+00,6.787605449235207811e-01
1.000000000000000000e+01,2.173931629914357122e-01
2.000000000000000000e+01,9.027725071677517032e-02
3.000000000000000000e+01,5.566939478838407035e-02
4.000000000000000000e+01,4.353086261603342916e-02
5.000000000000000000e+01,2.624057521287907063e-02
6.000000000000000000e+01,2.034565316337607482e-02
7.000000000000000000e+01,1.643175100277025069e-02
8.000000000000000000e+01,1.354099500646205496e-02
9.000000000000000000e+01,1.017902157270847950e-02
1.000000000000000000e+02,7.543186777750814608e-03
