evaluation,mape
2.000000000000000000e+00,7.485460797326254356e-01
1.000000000000000000e+01,6.338389350547908307e-01
2.000000000000000000e+01,3.966691984236087043e-01
3.000000000000000000e+01,2.711887002714356010e-01
4.000000000000000000e+01,1.884091697591793457e-01
5.000000000000000000e+01,1.552676339417108364e-01
6.000000000000000000e+01,7.905798921237323917e-02
7.000000000000000000e+01,6.718505390370324570e-02
8.000000000000000000e+01,6.566585665044588627e-02
9.000000000000000000e+01,6.443618958125495177e-02
1.000000000000000000e+02,6.229098434824886094e-02
