evaluation,mape
2.000000000000000000e+00,7.186161162301409888e-01
1.000000000000000000e+01,3.829989515706265224e-01
2.000000000000000000e+01,2.356624163118130333e-01
3.000000000000000000e+01,6.580272276355120242e-02
4.000000000000000000e+01,5.933348489069608517e-02
5.000000000000000000e+01,5.778417990764966872e-02
6.000000000000000000e+01,5.597812487686111560e-02
7.000000000000000000e+01,3.194522758634414650e-02
8.000000000000000000e+01,1.505226801085408385e-02
9.000000000000000000e+01,1.347380845860256769e-02
1.000000000000000000e+02,1.144997340719737522e-02
