evaluation,mape
2.000000000000000000e+00,8.598256129285636318e-01
1.000000000000000000e+01,7.609275393004618637e-01
2.000000000000000000e+01,7.208090761999510487e-01
3.000000000000000000e+01,7.052722977226570933e-01
4.000000000000000000e+01,5.820990259226048735e-01
5.000000000000000000e+01,5.950460503875829588e-01
6.000000000000000000e+01,5.176200082137127900e-01
7.000000000000000000e+01,4.413284317147133651e-01
8.000000000000000000e+01,3.371368034292200888e-01
9.000000000000000000e+01,2.775823469159248158e-01
1.000000000000000000e+02,2.520841274565616130e-01
