controllable,environmental,output
-6.496085166931152344e+00,-8.157738685607910156e+00,-4.788302993774414062e+01
-6.496098995208740234e+00,-3.435715675354003906e+00,-3.943651962280273438e+01
-6.496197223663330078e+00,-6.601948738098144531e+00,-4.256447982788085938e+01
-6.496198177337646484e+00,-9.664208412170410156e+00,-5.013016128540039062e+01
-6.496098518371582031e+00,-5.511959552764892578e+00,-4.174057388305664062e+01
-6.496199607849121094e+00,-5.860895156860351562e+00,-4.346100997924804688e+01
-6.496191978454589844e+00,-4.925962448120117188e+00,-3.993963623046875000e+01
-6.496200084686279297e+00,-9.444549560546875000e+00,-4.735145950317382812e+01
-6.496198177337646484e+00,-1.526915669441223145e+00,-3.833074188232421875e+01
-6.496141910552978516e+00,-2.806077957153320312e+00,-3.870210266113281250e+01
-6.496198654174804688e+00,-1.817160964012145996e+00,-3.866751480102539062e+01
-6.496084690093994141e+00,-3.011909246444702148e+00,-3.872158432006835938e+01
-6.496199607849121094e+00,-8.716437339782714844e+00,-4.471110153198242188e+01
-6.496084213256835938e+00,-3.755146026611328125e+00,-4.034274673461914062e+01
-6.496200084686279297e+00,-5.249585151672363281e+00,-4.051271438598632812e+01
-6.496194362640380859e+00,-2.554843187332153320e+00,-3.883227539062500000e+01
-6.496106624603271484e+00,-7.154039382934570312e+00,-4.210937118530273438e+01
-6.496096611022949219e+00,-7.512331008911132812e+00,-4.459606933593750000e+01
-6.496187686920166016e+00,-8.475738525390625000e+00,-4.634670257568359375e+01
-6.496107101440429688e+00,-2.008629083633422852e+00,-3.884664535522460938e+01
-6.496199607849121094e+00,-6.347077369689941406e+00,-4.355543518066406250e+01
-6.496196746826171875e+00,-7.716733455657958984e+00,-4.633318710327148438e+01
-6.496098995208740234e+00,-4.665040969848632812e+00,-4.022695159912109375e+01
-6.496142864227294922e+00,-8.973070144653320312e+00,-4.394276809692382812e+01
-6.496198654174804688e+00,-4.108436107635498047e+00,-4.093041992187500000e+01
