evaluation,mape
2.000000000000000000e+00,8.800375895939939186e-01
1.000000000000000000e+01,8.110526590517117551e-01
2.000000000000000000e+01,8.015030198971498931e-01
3.000000000000000000e+01,7.315762675715621333e-01
4.000000000000000000e+01,6.371335932029267290e-01
5.000000000000000000e+01,4.252241208158181740e-01
6.000000000000000000e+01,2.278608682355476034e-01
7.000000000000000000e+01,2.212438166190300037e-01
8.000000000000000000e+01,2.082731531417363058e-01
9.000000000000000000e+01,1.700278417146317278e-01
1.000000000000000000e+02,1.632289702483825100e-01
