controllable,environmental,output
-6.496199607849121094e+00,7.582863330841064453e+00,-4.212639617919921875e+01
-6.496200084686279297e+00,5.621373653411865234e+00,-3.996586227416992188e+01
-6.496085166931152344e+00,6.088725090026855469e+00,-4.092092514038085938e+01
-6.496188640594482422e+00,3.074177026748657227e+00,-3.798778915405273438e+01
-6.496107578277587891e+00,1.672489047050476074e+00,-3.776495361328125000e+01
-6.496103763580322266e+00,2.204793453216552734e+00,-3.788764190673828125e+01
-6.496195316314697266e+00,6.343838214874267578e+00,-4.081290435791015625e+01
-6.496091842651367188e+00,8.340760231018066406e+00,-4.357487869262695312e+01
-6.496199607849121094e+00,9.194499015808105469e+00,-4.229183578491210938e+01
-6.496173381805419922e+00,4.564620971679687500e+00,-3.882644653320312500e+01
-6.496110439300537109e+00,7.891022682189941406e+00,-4.356492233276367188e+01
-6.496199607849121094e+00,7.088556766510009766e+00,-4.007672119140625000e+01
-6.496196269989013672e+00,4.197550296783447266e+00,-3.893372726440429688e+01
-6.496195793151855469e+00,7.357731819152832031e+00,-4.095876312255859375e+01
-6.496199131011962891e+00,5.414181232452392578e+00,-3.937980270385742188e+01
-6.496183395385742188e+00,3.826231002807617188e+00,-3.867743682861328125e+01
-6.496088027954101562e+00,3.273500919342041016e+00,-3.809436416625976562e+01
-6.496190071105957031e+00,2.603633880615234375e+00,-3.793065643310546875e+01
-6.496133327484130859e+00,6.723072052001953125e+00,-4.012589645385742188e+01
-6.496124267578125000e+00,1.872436761856079102e+00,-3.780852508544921875e+01
-6.496197700500488281e+00,3.958509206771850586e+00,-3.880704498291015625e+01
-6.496092319488525391e+00,8.969608306884765625e+00,-4.169397354125976562e+01
-6.496102333068847656e+00,4.916427135467529297e+00,-3.869034576416015625e+01
-6.496199607849121094e+00,8.724879264831542969e+00,-4.209912872314453125e+01
-6.496198654174804688e+00,1.219659924507141113e+00,-3.771862792968750000e+01
