evaluation,mape
2.000000000000000000e+00,7.531645393930227472e-01
1.000000000000000000e+01,7.206780337525363622e-01
2.000000000000000000e+01,6.335622132645621907e-01
3.000000000000000000e+01,6.203724780330687194e-01
4.000000000000000000e+01,5.896731377629271798e-01
5.000000000000000000e+01,5.451066889317921493e-01
6.000000000000000000e+01,5.393603830924339482e-01
7.000000000000000000e+01,4.879386410277553043e-01
8.000000000000000000e+01,3.761656409032998472e-01
9.000000000000000000e+01,3.236164728191729956e-01
1.000000000000000000e+02,2.808239232291337983e-01
