evaluation,mape
2.000000000000000000e+00,8.152291501715217548e-01
1.000000000000000000e+01,6.543525805212656588e-01
2.000000000000000000e+01,6.420456414821924529e-01
3.000000000000000000e+01,3.857737251156956870e-01
4.000000000000000000e+01,3.221887766623218186e-01
5.000000000000000000e+01,2.549594575612545433e-01
6.000000000000000000e+01,2.182067961443293069e-01
7.000000000000000000e+01,1.787177839472959273e-01
8.000000000000000000e+01,1.724984150163105245e-01
9.000000000000000000e+01,1.682748674540286149e-01
1.000000000000000000e+02,1.625014416739994083e-01
