evaluation,mape
2.000000000000000000e+00,8.918193180162077294e-01
1.000000000000000000e+01,2.467312226218917048e-01
2.000000000000000000e+01,1.763664556459811905e-01
3.000000000000000000e+01,1.501215135671991607e-01
4.000000000000000000e+01,7.074480328062868195e-02
5.000000000000000000e+01,5.256766190516175274e-02
6.000000000000000000e+01,4.980667143739426345e-02
7.000000000000000000e+01,2.852089764992970025e-02
8.000000000000000000e+01,2.325054155016359828e-02
9.000000000000000000e+01,1.639962583663080384e-02
1.000000000000000000e+02,1.001683360971380478e-02
