evaluation,mape
2.000000000000000000e+00,9.318813519742721319e-01
1.000000000000000000e+01,7.504405359642588591e-01
2.000000000000000000e+01,6.682769095408940263e-01
3.000000000000000000e+01,6.460061805595173068e-01
4.000000000000000000e+01,6.256778897386618965e-01
5.000000000000000000e+01,2.892060605085035041e-01
6.000000000000000000e+01,2.358813335997110294e-01
7.000000000000000000e+01,2.118364195378845682e-01
8.000000000000000000e+01,1.982955629140073783e-01
9.000000000000000000e+01,1.813365140683377841e-01
1.000000000000000000e+02,8.706775827208361462e-02
