evaluation,mape
2.000000000000000000e+00,7.340439057210633722e-01
1.000000000000000000e+01,5.549798688252911560e-01
2.000000000000000000e+01,2.965556213140719266e-01
3.000000000000000000e+01,1.987428722915628998e-01
4.000000000000000000e+01,1.817636933296825907e-01
5.000000000000000000e+01,1.570421135301435789e-01
6.000000000000000000e+01,1.225471946390183225e-01
7.000000000000000000e+01,6.234417486101158368e-02
8.000000000000000000e+01,4.882530444481997939e-02
9.000000000000000000e+01,5.021780282603833384e-02
1.000000000000000000e+02,5.067881745721172781e-02
