controllable,environmental,output
-2.571870371139439726e+00,-3.501752760352500715e+00,1.035290675302021768e+01
-1.468830108642578125e+00,-3.037382364273071289e+00,4.754422664642333984e+00
-2.612564325332641602e+00,-3.143419981002807617e+00,9.622872352600097656e+00
-2.435685157775878906e+00,-2.286526918411254883e+00,9.402067184448242188e+00
-2.772425651550292969e+00,-1.746106624603271484e+00,9.388566970825195312e+00
-2.544414520263671875e+00,-2.508310079574584961e-01,8.589988708496093750e+00
-3.173989057540893555e+00,-1.314348459243774414e+00,7.807202816009521484e+00
-4.421695232391357422e+00,-3.972037434577941895e-01,3.095686197280883789e+00
-2.242331027984619141e+00,-1.558561682701110840e+00,8.188988685607910156e+00
-2.694311141967773438e+00,-2.210450172424316406e+00,9.760613441467285156e+00
6.884823799133300781e+00,-1.095584392547607422e+00,1.159963607788085938e+01
7.095457077026367188e+00,-8.559102416038513184e-01,8.798766136169433594e+00
6.602097988128662109e+00,3.491832017898559570e-01,1.462824916839599609e+01
6.497297763824462891e+00,1.495563387870788574e+00,1.553827857971191406e+01
6.531676769256591797e+00,2.509837865829467773e+00,1.544159698486328125e+01
6.486303806304931641e+00,2.220247745513916016e+00,1.577750682830810547e+01
6.404391288757324219e+00,2.004963159561157227e+00,1.630255317687988281e+01
6.326959133148193359e+00,1.137295722961425781e+00,1.659811019897460938e+01
6.276110172271728516e+00,1.036678314208984375e+00,1.680562019348144531e+01
6.231698989868164062e+00,3.638167977333068848e-01,1.698619651794433594e+01
6.197687149047851562e+00,-1.661539524793624878e-01,1.718414115905761719e+01
6.174460887908935547e+00,-9.365813136100769043e-01,1.729472160339355469e+01
6.171740055084228516e+00,-2.036271333694458008e+00,1.821222305297851562e+01
6.193603038787841797e+00,-2.811110019683837891e+00,1.801273918151855469e+01
6.252127647399902344e+00,-1.770389199256896973e+00,1.778462791442871094e+01
6.255891799926757812e+00,-1.520545005798339844e+00,1.748173904418945312e+01
6.084768295288085938e+00,-9.098793268203735352e-01,1.732985496520996094e+01
6.106674671173095703e+00,-1.490360856056213379e+00,1.767909049987792969e+01
6.094937801361083984e+00,-2.636147975921630859e+00,1.816960906982421875e+01
6.097751140594482422e+00,-2.382060766220092773e+00,1.830401039123535156e+01
6.072342395782470703e+00,-3.419697046279907227e+00,1.876825141906738281e+01
5.960165977478027344e+00,-2.501412153244018555e+00,1.802014923095703125e+01
6.053215503692626953e+00,-3.825884819030761719e+00,1.987563323974609375e+01
5.762843132019042969e+00,-2.697474002838134766e+00,1.693566513061523438e+01
5.244003295898437500e+00,-2.490247488021850586e+00,1.203068351745605469e+01
6.332616329193115234e+00,-3.037168979644775391e+00,1.759244155883789062e+01
6.024950027465820312e+00,-4.421551227569580078e+00,2.000888061523437500e+01
5.976503372192382812e+00,-3.333853960037231445e+00,1.838817024230957031e+01
3.952050924301147461e+00,-2.908717155456542969e+00,2.225418567657470703e+00
-7.500000000000000000e+00,-2.282141208648681641e+00,2.058972740173339844e+01
-7.403520107269287109e+00,-2.466994524002075195e+00,2.326031303405761719e+01
