evaluation,mape
2.000000000000000000e+00,8.571431235597561926e-01
1.000000000000000000e+01,6.541395747102564107e-01
2.000000000000000000e+01,3.497021275417759312e-01
3.000000000000000000e+01,1.685550485439069879e-01
4.000000000000000000e+01,1.049088618924150229e-01
5.000000000000000000e+01,4.957902879226958048e-02
6.000000000000000000e+01,2.304080428404896297e-02
7.000000000000000000e+01,1.510283114786323613e-02
8.000000000000000000e+01,9.921033305208586811e-03
9.000000000000000000e+01,4.893846122481886052e-03
1.000000000000000000e+02,7.984652047316071269e-03
