controllable,controllable,controllable,dynamic,controllable,dynamic,output
1.747819483280181885e-01,2.196485400199890137e-01,5.916484594345092773e-01,8.297571270733299365e-01,3.108778595924377441e-01,5.960504238319048742e-01,-2.160723060369491577e-01
3.948301672935485840e-01,7.235338687896728516e-01,7.864069342613220215e-01,9.871038989175799916e-01,1.898955702781677246e-01,4.828812895900796986e-01,-4.355053603649139404e-02
1.992371827363967896e-01,3.957103490829467773e-01,8.127966523170471191e-01,8.553758810596840956e-01,1.607259362936019897e-01,6.761799547253684040e-01,-3.195745348930358887e-01
1.803380250930786133e-01,1.709314137697219849e-01,5.340996384620666504e-01,7.821363018200965245e-01,3.185323178768157959e-01,5.740563242290459556e-01,-3.146538734436035156e-01
1.927509754896163940e-01,4.104636311531066895e-01,8.268106579780578613e-01,9.508044522868412951e-01,1.124827116727828979e-01,7.221551636058086698e-01,-4.102373123168945312e-01
1.743748039007186890e-01,1.698760539293289185e-01,5.344406962394714355e-01,8.216978773325730456e-01,3.246683478355407715e-01,5.147012414668338254e-01,-2.001536339521408081e-01
2.017126828432083130e-01,3.946645259857177734e-01,8.133203983306884766e-01,8.261117640542035012e-01,1.632059812545776367e-01,7.053161418999249754e-01,-4.139089882373809814e-01
1.801813244819641113e-01,1.632298529148101807e-01,5.234981179237365723e-01,7.787896188935344854e-01,3.207673728466033936e-01,5.271222424900426917e-01,-2.989823222160339355e-01
1.884898543357849121e-01,1.605565100908279419e-01,5.137032270431518555e-01,7.193598652194991283e-01,3.155789971351623535e-01,5.880159968872220588e-01,-5.347806811332702637e-01
2.030539661645889282e-01,3.421374559402465820e-01,7.644790410995483398e-01,7.390524286860993275e-01,2.421228736639022827e-01,6.990795655765763561e-01,-5.234200954437255859e-01
1.964425742626190186e-01,4.065429866313934326e-01,8.232975006103515625e-01,8.898661872621105307e-01,1.273084878921508789e-01,7.172615330607950979e-01,-4.126300811767578125e-01
2.457427978515625000e-01,4.073549807071685791e-01,8.029559850692749023e-01,9.792542255956552255e-01,1.606340557336807251e-01,5.356902979162248002e-01,-7.016890496015548706e-02
2.023473680019378662e-01,3.527016639709472656e-01,7.742163538932800293e-01,7.615281472591768352e-01,2.319877296686172485e-01,6.881022975715956891e-01,-4.543304741382598877e-01
1.912659406661987305e-01,4.105997085571289062e-01,8.266891241073608398e-01,9.675915427206474018e-01,1.119326949119567871e-01,7.039816350112277910e-01,-3.537126183509826660e-01
2.080011814832687378e-01,4.059250354766845703e-01,8.164848685264587402e-01,9.724756918035287745e-01,1.353750675916671753e-01,5.905778266514433161e-01,-1.245063170790672302e-01
1.983652859926223755e-01,3.952923715114593506e-01,8.104532957077026367e-01,8.804140668533170233e-01,1.625491082668304443e-01,6.449099960387620900e-01,-2.390038222074508667e-01
1.922776699066162109e-01,4.090269505977630615e-01,8.249355554580688477e-01,9.431762133654248981e-01,1.181459128856658936e-01,6.915600149251057704e-01,-3.247430324554443359e-01
1.627513319253921509e-01,2.325246930122375488e-01,5.921628475189208984e-01,9.218606246763305645e-01,3.232958912849426270e-01,5.224318394020379674e-01,-8.230082690715789795e-02
1.849982142448425293e-01,1.806370913982391357e-01,5.453545451164245605e-01,7.529817833951105710e-01,3.135226666927337646e-01,6.305525053686668047e-01,-4.249902367591857910e-01
1.609778404235839844e-01,2.481355965137481689e-01,5.999545454978942871e-01,9.516308849123977787e-01,3.251743018627166748e-01,5.034081014092449680e-01,-5.990706756711006165e-02
1.621467918157577515e-01,2.036257088184356689e-01,5.660730004310607910e-01,9.177187967395208368e-01,3.346523046493530273e-01,4.999373216260597497e-01,-8.035514503717422485e-02
1.774913370609283447e-01,1.644961535930633545e-01,5.254543423652648926e-01,7.985401060712224997e-01,3.237160146236419678e-01,4.928291346243184323e-01,-2.334209978580474854e-01
1.779216825962066650e-01,1.960294544696807861e-01,5.656201839447021484e-01,8.037006662450392191e-01,3.145982623100280762e-01,6.034074366836114089e-01,-2.721152007579803467e-01
1.879147589206695557e-01,1.754043400287628174e-01,5.367445349693298340e-01,7.310067974197350660e-01,3.130300045013427734e-01,6.411256903407974717e-01,-5.090084075927734375e-01
2.557886242866516113e-01,4.119172096252441406e-01,8.097241520881652832e-01,9.995908286268651022e-01,1.456089913845062256e-01,5.353859630994353136e-01,-6.686963886022567749e-02
1.925999671220779419e-01,3.358426094055175781e-01,7.452545166015625000e-01,8.132748138950706140e-01,2.494095265865325928e-01,6.276408678974244593e-01,-2.685654461383819580e-01
1.887335628271102905e-01,1.571226567029953003e-01,5.077409148216247559e-01,7.117142536117896379e-01,3.162282705307006836e-01,5.560810253249310886e-01,-5.434120893478393555e-01
1.980589628219604492e-01,3.985894024372100830e-01,8.149081468582153320e-01,8.732748643542970202e-01,1.529816687107086182e-01,6.692263227711859885e-01,-2.934792041778564453e-01
1.917860060930252075e-01,1.735806018114089966e-01,5.318843722343444824e-01,7.007644440290610177e-01,3.115730285644531250e-01,6.660123201064999110e-01,-6.450846791267395020e-01
1.948699951171875000e-01,4.056230485439300537e-01,8.214277625083923340e-01,9.114840494718468022e-01,1.307388842105865479e-01,6.776132385442643624e-01,-2.978373467922210693e-01
2.104023098945617676e-01,3.932574689388275146e-01,7.973068952560424805e-01,9.340155195683496059e-01,1.775821894407272339e-01,5.666468628198283453e-01,-1.066270321607589722e-01
2.057901173830032349e-01,3.940045833587646484e-01,8.143174052238464355e-01,7.870597440119421195e-01,1.648861616849899292e-01,7.466520244999725886e-01,-5.709742307662963867e-01
1.989160180091857910e-01,4.024059176445007324e-01,8.197409510612487793e-01,8.600977389967482400e-01,1.412210762500762939e-01,7.105133975790536294e-01,-4.062479734420776367e-01
1.914549171924591064e-01,1.697642803192138672e-01,5.259646773338317871e-01,7.026273602304505816e-01,3.124144673347473145e-01,6.535747151307649272e-01,-6.349695920944213867e-01
2.000402659177780151e-01,4.060629904270172119e-01,8.187769651412963867e-01,9.612660408400859335e-01,1.317232698202133179e-01,6.137917609120058238e-01,-1.590593755245208740e-01
1.947752535343170166e-01,4.103180766105651855e-01,8.269088864326477051e-01,9.321710466632465719e-01,1.131487265229225159e-01,7.423119834668807648e-01,-4.784141182899475098e-01
1.997972130775451660e-01,3.837446570396423340e-01,8.010287284851074219e-01,8.372683389868953441e-01,1.880182772874832153e-01,6.584259175116976559e-01,-2.939761877059936523e-01
2.041869312524795532e-01,4.000510275363922119e-01,8.190658688545227051e-01,8.097401345843000531e-01,1.484853476285934448e-01,7.534410712956258749e-01,-5.718584656715393066e-01
1.987568736076354980e-01,3.878974020481109619e-01,8.026289343833923340e-01,8.681702297570339510e-01,1.803474873304367065e-01,6.344146784944852957e-01,-2.266248613595962524e-01
1.885700225830078125e-01,1.658896654844284058e-01,5.219775438308715820e-01,7.230756704928917866e-01,3.145056366920471191e-01,6.176088147967684350e-01,-5.339474081993103027e-01
1.722340583801269531e-01,2.163389027118682861e-01,5.863369703292846680e-01,8.458931589774387749e-01,3.140523135662078857e-01,5.804653849741104876e-01,-1.831435263156890869e-01
1.966384947299957275e-01,4.075257182121276855e-01,8.243690133094787598e-01,8.916605561224704157e-01,1.237633302807807922e-01,7.301435315848401331e-01,-4.513525962829589844e-01
1.813834756612777710e-01,1.635129600763320923e-01,5.233934521675109863e-01,7.710216850355586793e-01,3.195844888687133789e-01,5.438089821621008291e-01,-3.295991420745849609e-01
1.703553646802902222e-01,1.915508359670639038e-01,5.593109726905822754e-01,8.530780009388725382e-01,3.228551149368286133e-01,5.496122380619865577e-01,-1.621400415897369385e-01
1.958496868610382080e-01,4.085827767848968506e-01,8.253105282783508301e-01,9.042855189956753303e-01,1.198225691914558411e-01,7.336325659428775126e-01,-4.580946564674377441e-01
1.819457560777664185e-01,1.603135913610458374e-01,5.168112516403198242e-01,7.631873118397383138e-01,3.209673166275024414e-01,4.904472359680526750e-01,-3.139657974243164062e-01
2.264371961355209351e-01,4.075884521007537842e-01,8.138628602027893066e-01,9.904013182743305332e-01,1.384519785642623901e-01,5.619610918634262431e-01,-9.013556689023971558e-02
1.981762200593948364e-01,3.730540871620178223e-01,7.754825353622436523e-01,8.984209930239347441e-01,2.125741094350814819e-01,5.726926556548812552e-01,-1.270604729652404785e-01
1.854533553123474121e-01,1.576451957225799561e-01,5.108140110969543457e-01,7.343267488348969030e-01,3.185659050941467285e-01,5.095711176509019058e-01,-4.161596298217773438e-01
1.855616420507431030e-01,1.701782345771789551e-01,5.303834080696105957e-01,7.464792980837702263e-01,3.152990043163299561e-01,6.103239137277367554e-01,-4.408535361289978027e-01
