controllable,controllable,controllable,dynamic,controllable,dynamic,output
7.821812412091588840e-01,2.430990516698801063e-01,9.442769354643539836e-01,4.929655003622382958e-01,3.370160835895734674e-01,4.789252223788359464e-01,3.299308201329456680e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.823263525962829590e-01,1.000000000000000000e+00,4.396220743656158447e-01,1.662096381187438965e-02
7.419824600219726562e-01,2.230375856161117554e-01,9.385077953338623047e-01,5.090746283531188965e-01,2.955054044723510742e-01,4.656306505203247070e-01,3.484844863414764404e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.263705372810363770e-01,4.974885284900665283e-01,0.000000000000000000e+00,4.333184063434600830e-01,1.673620343208312988e-01
3.070732653141021729e-01,0.000000000000000000e+00,9.322643280029296875e-01,5.863484144210815430e-01,0.000000000000000000e+00,4.763090908527374268e-01,1.083037778735160828e-01
7.230779528617858887e-01,2.177332639694213867e-01,8.160438537597656250e-01,6.115540266036987305e-01,0.000000000000000000e+00,4.506226778030395508e-01,6.338404864072799683e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.108028531074523926e-01,0.000000000000000000e+00,4.237182736396789551e-01,2.761164493858814240e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.731751203536987305e-01,1.000000000000000000e+00,4.729616343975067139e-01,2.947261673398315907e-04
1.333181709051132202e-01,6.541653275489807129e-01,5.334958434104919434e-01,8.578349947929382324e-01,9.415664672851562500e-01,5.013617277145385742e-01,4.939696565270423889e-02
9.674499630928039551e-01,1.404221802949905396e-01,9.859822988510131836e-01,8.839477300643920898e-01,7.795329093933105469e-01,5.322453975677490234e-01,5.920158000662922859e-04
1.630050490300698436e-18,9.998359680175781250e-01,0.000000000000000000e+00,9.352541565895080566e-01,3.976098448038101196e-02,5.202271342277526855e-01,2.420554403215646744e-03
9.472336769104003906e-01,7.738619446754455566e-01,2.590749354567378759e-04,8.779649734497070312e-01,1.402920782566070557e-01,5.353366732597351074e-01,2.501643262803554535e-03
9.987220168113708496e-01,6.513158231973648071e-02,1.135756522417068481e-01,9.632422924041748047e-01,2.925483584403991699e-01,5.027052164077758789e-01,3.928638063371181488e-03
3.188875317573547363e-01,1.095420680940151215e-02,7.246262431144714355e-01,9.730721712112426758e-01,8.529177904129028320e-01,5.171549916267395020e-01,1.555961742997169495e-02
