evaluation,mae
2.000000000000000000e+00,1.741292337775230514e+00
1.000000000000000000e+01,1.589229488372802646e+00
2.000000000000000000e+01,3.352932941913604470e-01
3.000000000000000000e+01,1.464593982696533181e-01
4.000000000000000000e+01,1.641143310070037886e-01
5.000000000000000000e+01,3.265499353408813504e-02
6.000000000000000000e+01,5.232056975364685059e-02
7.000000000000000000e+01,5.994740962982177818e-02
8.000000000000000000e+01,5.556451082229614535e-02
9.000000000000000000e+01,5.208147406578064048e-02
1.000000000000000000e+02,5.287830710411071944e-02
