controllable,controllable,controllable,dynamic,controllable,dynamic,output
1.695381850004196167e-01,1.592021435499191284e-01,5.298576951026916504e-01,1.871595776657675170e-04,3.288032412528991699e-01,6.497892473201183350e-01,-1.842230081558227539e+00
2.067468017339706421e-01,1.503153145313262939e-01,4.677437543869018555e-01,3.889692065685724787e-01,3.100385069847106934e-01,6.889986025916342571e-01,-2.935060739517211914e+00
1.993724554777145386e-01,1.496122330427169800e-01,4.802114665508270264e-01,2.584583913438042724e-01,3.125095069408416748e-01,6.177218522168810289e-01,-3.274507045745849609e+00
2.071262896060943604e-01,1.506143808364868164e-01,4.677070379257202148e-01,4.095262611305061640e-01,3.098857402801513672e-01,6.952508677378119728e-01,-2.792886972427368164e+00
1.902792006731033325e-01,1.646007597446441650e-01,5.185815691947937012e-01,7.095941916399461924e-01,3.138962984085083008e-01,6.256655849410168724e-01,-5.955616235733032227e-01
1.986106336116790771e-01,3.986408114433288574e-01,8.155299425125122070e-01,8.635702149628712299e-01,1.526703983545303345e-01,6.810964712234388596e-01,-3.265238404273986816e-01
2.040362358093261719e-01,1.521817147731781006e-01,4.773234724998474121e-01,5.439301548481546567e-01,3.106023073196411133e-01,6.615216318981633759e-01,-1.716823816299438477e+00
1.704922169446945190e-01,1.543162167072296143e-01,5.242016315460205078e-01,2.781236355795327353e-02,3.288349211215972900e-01,5.486494647618791465e-01,-1.898308634757995605e+00
1.881797164678573608e-01,1.509989649057388306e-01,5.001613497734069824e-01,1.487653328531702568e-01,3.169933259487152100e-01,5.848254086838853283e-01,-2.794916629791259766e+00
2.038268893957138062e-01,3.487179279327392578e-01,7.716891169548034668e-01,7.422389658263844892e-01,2.359007000923156738e-01,7.021260457757925177e-01,-5.222517848014831543e-01
2.050559520721435547e-01,1.506678462028503418e-01,4.718822240829467773e-01,5.055547331563904345e-01,3.105106651782989502e-01,6.485520126744388492e-01,-2.044781684875488281e+00
1.975812613964080811e-01,1.508216559886932373e-01,4.857304990291595459e-01,2.174141835511738674e-01,3.129717707633972168e-01,6.593552679440389808e-01,-3.226202011108398438e+00
1.806388944387435913e-01,1.540686637163162231e-01,5.137248635292053223e-01,7.789570880265289654e-02,3.207444846630096436e-01,6.305445097856010594e-01,-2.404832601547241211e+00
2.000843584537506104e-01,3.915736079216003418e-01,8.033897280693054199e-01,8.983644944812649857e-01,1.738256514072418213e-01,6.095812457852092248e-01,-1.713453233242034912e-01
2.040495276451110840e-01,1.489950418472290039e-01,4.698012173175811768e-01,4.524311134353328767e-01,3.110995590686798096e-01,5.804033522145453095e-01,-2.378522872924804688e+00
2.029716968536376953e-01,1.491084992885589600e-01,4.723923802375793457e-01,3.269533017857267354e-01,3.113760650157928467e-01,6.150918760954878772e-01,-3.197308778762817383e+00
1.945039033889770508e-01,1.518720686435699463e-01,4.925564229488372803e-01,1.803238932383932347e-01,3.140047788619995117e-01,6.706910401813870326e-01,-3.067624330520629883e+00
1.999665647745132446e-01,1.487713009119033813e-01,4.771953523159027100e-01,3.190138528611478064e-01,3.124831616878509521e-01,5.314730217073483365e-01,-2.881466388702392578e+00
1.990502327680587769e-01,1.493166089057922363e-01,4.801600575447082520e-01,2.655321171268709146e-01,3.126755058765411377e-01,5.934261612690885368e-01,-3.216181993484497070e+00
2.003348767757415771e-01,1.534568220376968384e-01,4.863075315952301025e-01,6.007911783409292106e-01,3.116545081138610840e-01,6.346738189970626554e-01,-1.254467964172363281e+00
1.931442469358444214e-01,4.086171388626098633e-01,8.247286677360534668e-01,9.302639475702929595e-01,1.196862980723381042e-01,6.998890871997780483e-01,-3.502688109874725342e-01
1.908896118402481079e-01,4.111974537372589111e-01,8.273244500160217285e-01,9.844488873287249309e-01,1.095250695943832397e-01,7.056378120878239457e-01,-3.555893003940582275e-01
1.915365010499954224e-01,1.574422419071197510e-01,5.054742097854614258e-01,6.920022380821829744e-01,3.146318197250366211e-01,5.896550962927247230e-01,-6.595069169998168945e-01
2.018556445837020874e-01,1.493123620748519897e-01,4.742818474769592285e-01,4.996433847914540927e-01,3.119029700756072998e-01,5.267616358673569144e-01,-1.829252004623413086e+00
1.988362520933151245e-01,1.510799825191497803e-01,4.834477603435516357e-01,5.955157159560249269e-01,3.126853406429290771e-01,5.617153502883898142e-01,-1.207433223724365234e+00
