controllable,controllable,controllable,dynamic,controllable,dynamic,output
2.701687802069810962e-01,6.076938178623428888e-01,2.162802412202167179e-01,9.307693658912807866e-02,3.951358316974138418e-01,1.066177090665156868e-01,1.895320582260894005e-01
5.538341403007507324e-01,8.371992111206054688e-01,2.823391854763031006e-01,8.870694786310195923e-02,7.989830374717712402e-01,1.345464438199996948e-01,1.705727875232696533e-01
7.297343015670776367e-01,8.860475569963455200e-02,8.264413475990295410e-01,3.875157609581947327e-02,6.214261054992675781e-02,1.037054806947708130e-01,1.603686623275279999e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.061890050768852234e-01,0.000000000000000000e+00,1.139813661575317383e-01,1.966705173254013062e-02
3.033315241336822510e-01,7.051714658737182617e-01,1.881660521030426025e-01,6.105605885386466980e-02,5.424391627311706543e-01,9.227039664983749390e-02,1.572163701057434082e-01
3.717257380485534668e-01,1.315066218376159668e-02,6.710756421089172363e-01,0.000000000000000000e+00,9.905142784118652344e-01,1.127908602356910706e-01,6.548202782869338989e-02
9.441853165626525879e-01,9.201151132583618164e-01,9.154943227767944336e-01,0.000000000000000000e+00,9.852136373519897461e-01,1.150634139776229858e-01,7.126897107809782028e-04
0.000000000000000000e+00,0.000000000000000000e+00,2.520389556884765625e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.470072865486145020e-01,3.480948135256767273e-02
8.484487533569335938e-01,8.561742305755615234e-01,4.664565026760101318e-01,2.468981407582759857e-02,3.791187405586242676e-01,9.953186661005020142e-02,1.091025955975055695e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.283491849899291992e-02,1.013650697269937874e-18,5.009545385837554932e-02,1.422748086042702198e-03
8.797888159751892090e-01,8.761986494064331055e-01,2.761699631810188293e-02,0.000000000000000000e+00,8.845762610435485840e-01,2.026988193392753601e-02,2.310954732820391655e-03
1.959578841924667358e-01,9.615692496299743652e-01,2.997048012912273407e-02,0.000000000000000000e+00,6.811989545822143555e-01,0.000000000000000000e+00,4.944761469960212708e-02
5.596814155578613281e-01,9.488437175750732422e-01,4.035189002752304077e-02,0.000000000000000000e+00,9.621652960777282715e-01,4.123747721314430237e-02,6.818886101245880127e-02
4.001321494579315186e-01,8.416257500648498535e-01,4.372866749763488770e-01,0.000000000000000000e+00,1.705158036202192307e-03,9.602918289601802826e-03,1.176359653472900391e-01
4.076364636421203613e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.991662085056304932e-02,0.000000000000000000e+00,1.939767226576805115e-02,2.162221074104309082e-01
4.192187190055847168e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.558197200298309326e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.899056285619735718e-01
4.641208648681640625e-01,5.268132686614990234e-02,8.257099390029907227e-01,2.666115015745162964e-02,1.198617964982986450e-01,2.690561488270759583e-02,2.221663668751716614e-02
4.039489328861236572e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.645600080490112305e-02,0.000000000000000000e+00,4.298558458685874939e-03,2.518104910850524902e-01
1.936942785978317261e-01,2.622091444209218025e-03,5.739154219627380371e-01,2.711894363164901733e-02,6.531859040260314941e-01,3.893338516354560852e-02,8.173166215419769287e-02
3.985232412815093994e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.263053119182586670e-01,0.000000000000000000e+00,2.310019358992576599e-02,3.700710237026214600e-01
