controllable,controllable,controllable,dynamic,controllable,dynamic,output
2.018351554870605469e-01,1.500091552734375000e-01,4.766043126583099365e-01,2.772733919023253613e-01,3.116037249565124512e-01,6.582840104005105442e-01,-3.322233915328979492e+00
1.896195858716964722e-01,1.522457748651504517e-01,5.001658797264099121e-01,1.427736201004980721e-01,3.160869479179382324e-01,6.466892062474280944e-01,-2.860875606536865234e+00
1.940762102603912354e-01,1.530221849679946899e-01,4.923911690711975098e-01,6.399619095618134246e-01,3.150403797626495361e-01,4.810843012393192786e-01,-7.722620368003845215e-01
2.015958130359649658e-01,1.548473685979843140e-01,4.873081147670745850e-01,5.916959017456577818e-01,3.109921216964721680e-01,6.658622166712584445e-01,-1.329456329345703125e+00
2.083070278167724609e-01,2.972401976585388184e-01,7.210047841072082520e-01,6.090745696890802474e-01,2.710019052028656006e-01,7.786082125161717382e-01,-1.105630874633789062e+00
2.071398198604583740e-01,1.675698459148406982e-01,5.079675912857055664e-01,5.069666303092227322e-01,3.073050677776336670e-01,8.091317446907821953e-01,-1.717266917228698730e+00
2.111805230379104614e-01,3.991879820823669434e-01,8.198097944259643555e-01,7.441072087383374667e-01,1.513128578662872314e-01,8.245714864375217612e-01,-8.777705430984497070e-01
1.983222663402557373e-01,1.536787897348403931e-01,4.901598989963531494e-01,2.008833464651851031e-01,3.122624158859252930e-01,7.334443202737462864e-01,-3.020840644836425781e+00
2.014997899532318115e-01,1.521571725606918335e-01,4.818669855594635010e-01,2.440908269213619697e-01,3.113921880722045898e-01,7.221426423274606154e-01,-3.186008214950561523e+00
2.009098231792449951e-01,1.488174200057983398e-01,4.756270349025726318e-01,3.173908395027957852e-01,3.121230602264404297e-01,5.627547071590364158e-01,-3.046217441558837891e+00
2.000121623277664185e-01,1.502763032913208008e-01,4.796853661537170410e-01,5.664874292482354745e-01,3.124075531959533691e-01,5.458135111859315769e-01,-1.383407115936279297e+00
1.978636980056762695e-01,1.553337723016738892e-01,4.940676391124725342e-01,1.897085334611935958e-01,3.121744692325592041e-01,7.555063418272811582e-01,-2.885053873062133789e+00
1.957959383726119995e-01,1.491255164146423340e-01,4.851548373699188232e-01,2.701557597813871725e-01,3.140127658843994141e-01,4.879237356342847609e-01,-2.655144691467285156e+00
2.051305472850799561e-01,1.492868512868881226e-01,4.685030579566955566e-01,3.763057756848926516e-01,3.106747865676879883e-01,6.374398274578935153e-01,-3.019341707229614258e+00
2.024593800306320190e-01,1.566878259181976318e-01,4.900431632995605469e-01,2.342450084907153340e-01,3.103957474231719971e-01,7.947399131017323093e-01,-2.823476552963256836e+00
2.046889960765838623e-01,1.492177546024322510e-01,4.691124856472015381e-01,4.565552725518865484e-01,3.108493089675903320e-01,6.036098712776525321e-01,-2.404295206069946289e+00
2.058171480894088745e-01,1.505109965801239014e-01,4.701102077960968018e-01,3.397771845498548937e-01,3.102808892726898193e-01,6.985702475251649446e-01,-3.160520792007446289e+00
1.964577436447143555e-01,1.491129398345947266e-01,4.841607213020324707e-01,2.605997767176446711e-01,3.137050271034240723e-01,5.264431452925445454e-01,-2.902761459350585938e+00
