evaluation,mae
2.000000000000000000e+00,2.395897226929664559e+00
1.000000000000000000e+01,1.026701219081878724e+00
2.000000000000000000e+01,8.712664532661438255e-01
3.000000000000000000e+01,5.103314518928527832e-01
4.000000000000000000e+01,1.579378437995910545e-01
5.000000000000000000e+01,2.115505528450012107e-01
6.000000000000000000e+01,2.381901741027831962e-02
7.000000000000000000e+01,2.313491582870483287e-02
8.000000000000000000e+01,2.254176139831542969e-02
9.000000000000000000e+01,2.303474426269531278e-02
1.000000000000000000e+02,2.421756982803344865e-02
