evaluation,mae
2.000000000000000000e+00,2.372502900362014611e+00
1.000000000000000000e+01,8.849823379516601474e-01
2.000000000000000000e+01,5.501419615745544167e-01
3.000000000000000000e+01,6.967472887039184437e-01
4.000000000000000000e+01,2.865090322494506792e-01
5.000000000000000000e+01,1.081471562385559054e-01
6.000000000000000000e+01,6.844409942626952792e-02
7.000000000000000000e+01,2.922418117523193498e-02
8.000000000000000000e+01,2.722596645355224512e-02
9.000000000000000000e+01,2.791367530822753962e-02
1.000000000000000000e+02,2.761893510818481598e-02
