evaluation,mae
2.000000000000000000e+00,1.212244361415505400e+00
1.000000000000000000e+01,6.441652850806712793e-01
2.000000000000000000e+01,7.892367969453334409e-01
3.000000000000000000e+01,7.612570662796497301e-01
4.000000000000000000e+01,7.397672863304615154e-01
5.000000000000000000e+01,8.863715369999408678e-01
6.000000000000000000e+01,8.776758043467998149e-01
7.000000000000000000e+01,6.706686550378799794e-01
8.000000000000000000e+01,5.652930729091167894e-01
9.000000000000000000e+01,3.604297873377799721e-01
1.000000000000000000e+02,4.293901725113392076e-01
