controllable,controllable,controllable,dynamic,controllable,dynamic,output
2.315614691005762893e-01,8.828464923018997101e-02,5.207635122087467261e-01,3.316391879473007398e-01,3.489618421529077086e-01,6.172984012143741817e-01,3.048933898873570580e+00
3.841464817523956299e-01,2.371863424777984619e-01,3.634626269340515137e-01,2.333859205245971680e-01,8.276277780532836914e-01,6.202488541603088379e-01,2.554814219474792480e-01
2.315569370985031128e-01,8.828022330999374390e-02,5.207681655883789062e-01,2.672545015811920166e-01,3.489476144313812256e-01,5.956020951271057129e-01,3.091140985488891602e+00
2.144032716751098633e-01,7.153023034334182739e-02,5.383790731430053711e-01,2.881214320659637451e-01,2.950989305973052979e-01,5.698002576828002930e-01,3.003650426864624023e+00
2.399375885725021362e-01,1.149460896849632263e-01,6.248455643653869629e-01,2.007562369108200073e-01,4.407533109188079834e-01,5.228351950645446777e-01,2.058022260665893555e+00
0.000000000000000000e+00,6.741199493408203125e-01,5.193089842796325684e-01,1.625220328569412231e-01,0.000000000000000000e+00,4.788083732128143311e-01,2.257398664951324463e-01
3.751187026500701904e-01,2.433566190302371979e-02,5.108698010444641113e-01,1.425063461065292358e-01,7.411202788352966309e-01,4.981151223182678223e-01,5.006961226463317871e-01
2.777465581893920898e-01,3.724995627999305725e-02,2.040584385395050049e-01,1.789288371801376343e-01,3.059078156948089600e-01,4.810087084770202637e-01,1.915557742118835449e+00
2.249730676412582397e-01,6.043968200683593750e-01,0.000000000000000000e+00,2.168027758598327637e-01,3.224584758281707764e-01,4.546687304973602295e-01,7.947259545326232910e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.074801325798034668e-01,0.000000000000000000e+00,4.925583899021148682e-01,3.920045867562294006e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.863530516624450684e-01,3.199476599693298340e-01,5.045121908187866211e-01,1.552419066429138184e+00
3.654659986495971680e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.778605520725250244e-01,0.000000000000000000e+00,4.873146712779998779e-01,2.152053415775299072e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.079244017601013184e-01,2.706277668476104736e-01,3.296158611774444580e-01,4.800432920455932617e-01,1.935940504074096680e+00
0.000000000000000000e+00,1.709174513816833496e-01,8.786336183547973633e-01,3.341063857078552246e-01,2.892533838748931885e-01,4.397202134132385254e-01,1.086884856224060059e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.697924315929412842e-01,1.000000000000000000e+00,4.704863429069519043e-01,3.131540725007653236e-04
1.346542835235595703e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.020352721214294434e-01,1.000000000000000000e+00,4.370904266834259033e-01,3.827211633324623108e-02
1.000000000000000000e+00,1.000000000000000000e+00,5.768154859542846680e-01,2.900545001029968262e-01,3.433661460876464844e-01,4.854801893234252930e-01,2.814712934195995331e-02
1.000000000000000000e+00,2.537685036659240723e-01,4.459809958934783936e-01,3.207176029682159424e-01,3.093874752521514893e-01,4.992803633213043213e-01,3.904809355735778809e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.311600804328918457e-01,3.673642575740814209e-01,3.640030324459075928e-01,5.028271079063415527e-01,1.703574955463409424e-01
3.921862840652465820e-01,0.000000000000000000e+00,7.005538344383239746e-01,3.380862176418304443e-01,3.168306648731231689e-01,5.095226764678955078e-01,1.829706668853759766e+00
1.549914926290512085e-01,0.000000000000000000e+00,4.048060178756713867e-01,3.458349108695983887e-01,3.346206545829772949e-01,5.465865135192871094e-01,2.589966297149658203e+00
1.086584180593490601e-01,2.059774994850158691e-01,4.098781943321228027e-01,3.238377869129180908e-01,3.035930693149566650e-01,5.250237584114074707e-01,2.667757034301757812e+00
