evaluation,mae
2.000000000000000000e+00,9.863498419523238914e-01
1.000000000000000000e+01,8.147918313741684404e-01
2.000000000000000000e+01,3.358390766382217674e-01
3.000000000000000000e+01,2.432201868295669478e-01
4.000000000000000000e+01,2.680637973546982078e-01
5.000000000000000000e+01,1.742378586530685391e-01
6.000000000000000000e+01,1.097962436079978898e-01
7.000000000000000000e+01,1.090909001231193526e-01
8.000000000000000000e+01,1.179084455966949441e-01
9.000000000000000000e+01,1.173112380504608143e-01
1.000000000000000000e+02,1.010925829410553034e-01
