evaluation,mae
2.000000000000000000e+00,7.858314484357833418e-01
1.000000000000000000e+01,7.910925688687712176e-01
2.000000000000000000e+01,7.888098626397550550e-01
3.000000000000000000e+01,7.878634537104517443e-01
4.000000000000000000e+01,7.879741481412202431e-01
5.000000000000000000e+01,6.677730130031704903e-01
6.000000000000000000e+01,6.303833994548767583e-01
7.000000000000000000e+01,3.549072601273655647e-01
8.000000000000000000e+01,2.400731412321329139e-01
9.000000000000000000e+01,2.448627520352602005e-01
1.000000000000000000e+02,1.954681930691003766e-01
