controllable,controllable,controllable,dynamic,controllable,dynamic,output
5.021253306564921193e-02,3.166613765716183027e-01,1.231302334761311679e-01,9.956891770942050135e-01,4.680934303560925214e-01,2.555479625570213909e-01,5.332400548129667683e-03
3.710486888885498047e-01,1.656358391046524048e-01,4.161748588085174561e-01,9.010295271873474121e-01,1.496079266071319580e-01,2.159755527973175049e-01,2.374180220067501068e-02
8.059860467910766602e-01,9.772353172302246094e-01,9.420482516288757324e-01,8.306492567062377930e-01,9.290720820426940918e-01,1.997259855270385742e-01,6.482961028814315796e-02
8.488734960556030273e-01,9.496940970420837402e-01,9.921507239341735840e-01,8.877539634704589844e-01,7.938773036003112793e-01,2.264994829893112183e-01,2.343859896063804626e-02
5.773901473730802536e-03,1.511576473712921143e-01,7.054832577705383301e-02,8.909666538238525391e-01,9.590688347816467285e-02,2.417966872453689575e-01,7.484459783881902695e-03
9.486956000328063965e-01,1.461292356252670288e-01,9.642511606216430664e-01,8.867920041084289551e-01,9.567420482635498047e-01,2.868014276027679443e-01,4.568749136524274945e-05
4.311556741595268250e-02,9.950658082962036133e-01,1.027694568037986755e-01,9.020640254020690918e-01,2.087610773742198944e-02,3.087511062622070312e-01,3.768223151564598083e-02
3.099758327007293701e-01,7.363843917846679688e-01,3.326391428709030151e-02,8.791196942329406738e-01,3.900797292590141296e-02,3.459955751895904541e-01,2.368775904178619385e-01
5.397630333900451660e-01,5.282925963401794434e-01,0.000000000000000000e+00,8.671677708625793457e-01,0.000000000000000000e+00,3.612122237682342529e-01,8.499629795551300049e-02
3.342936038970947266e-01,7.152943611145019531e-01,7.535496354103088379e-02,9.458228349685668945e-01,1.453236192464828491e-01,3.354842066764831543e-01,1.689942330121994019e-01
9.722172617912292480e-01,4.177473485469818115e-02,6.008475422859191895e-01,8.645011186599731445e-01,9.632066488265991211e-01,3.121222257614135742e-01,4.355721466708928347e-05
7.983337342739105225e-02,8.938060402870178223e-01,9.958004355430603027e-01,9.426504373550415039e-01,9.230524301528930664e-02,3.168778717517852783e-01,4.673065245151519775e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.215651154518127441e-01,1.000000000000000000e+00,3.521747887134552002e-01,1.242785248905420303e-02
0.000000000000000000e+00,4.581053927540779114e-02,0.000000000000000000e+00,8.278347849845886230e-01,0.000000000000000000e+00,3.397103548049926758e-01,9.760458953678607941e-03
1.927160173654556274e-01,7.207844257354736328e-01,0.000000000000000000e+00,8.193340301513671875e-01,0.000000000000000000e+00,3.127848505973815918e-01,2.250998020172119141e-01
1.000000000000000000e+00,7.609499692916870117e-01,0.000000000000000000e+00,7.952069044113159180e-01,1.000000000000000000e+00,3.463107347488403320e-01,9.933389956131577492e-04
1.000000000000000000e+00,7.228364944458007812e-01,0.000000000000000000e+00,8.816491365432739258e-01,0.000000000000000000e+00,3.420933187007904053e-01,9.922479512169957161e-04
2.035414427518844604e-01,6.556429862976074219e-01,0.000000000000000000e+00,9.759272336959838867e-01,0.000000000000000000e+00,3.620287179946899414e-01,4.780875518918037415e-02
9.901668876409530640e-02,6.752198934555053711e-01,3.051582574844360352e-01,1.000000000000000000e+00,4.522631168365478516e-01,3.214589953422546387e-01,2.797568030655384064e-02
1.795882731676101685e-01,7.803823351860046387e-01,3.521777987480163574e-01,1.000000000000000000e+00,2.524242699146270752e-01,3.376724720001220703e-01,6.053174659609794617e-02
3.797242939472198486e-01,5.607271194458007812e-01,6.056309938430786133e-01,1.000000000000000000e+00,2.328263223171234131e-01,3.599769175052642822e-01,6.138786673545837402e-02
5.128434300422668457e-02,5.049424171447753906e-01,7.759700417518615723e-01,1.000000000000000000e+00,9.971877336502075195e-01,4.079209566116333008e-01,9.880418889224529266e-03
8.048171401023864746e-01,9.766240715980529785e-01,7.691574096679687500e-02,1.000000000000000000e+00,4.219118654727935791e-01,3.802396059036254883e-01,6.199394818395376205e-03
3.756792545318603516e-01,3.808481693267822266e-01,6.384876966476440430e-01,1.000000000000000000e+00,1.219499297440052032e-02,4.228389859199523926e-01,1.960659772157669067e-02
4.022437632083892822e-01,8.013126850128173828e-01,1.823754012584686279e-01,1.000000000000000000e+00,2.685423241928219795e-03,4.128061532974243164e-01,6.825935840606689453e-02
9.273461699485778809e-01,9.570167399942874908e-03,2.671206295490264893e-01,1.000000000000000000e+00,5.981969237327575684e-01,4.299753904342651367e-01,6.308383308351039886e-04
9.951659440994262695e-01,5.313217639923095703e-01,5.510734915733337402e-01,9.622678160667419434e-01,5.842749476432800293e-01,4.325393140316009521e-01,1.072851009666919708e-03
3.654527664184570312e-01,9.624366760253906250e-01,8.523464798927307129e-01,9.874153137207031250e-01,9.856938719749450684e-01,4.653988480567932129e-01,3.924836218357086182e-02
6.051849722862243652e-01,6.794260144233703613e-01,9.084523320198059082e-01,9.721105694770812988e-01,8.074992895126342773e-01,4.593955576419830322e-01,1.932933740317821503e-02
6.567574143409729004e-01,7.800694089382886887e-03,7.228217720985412598e-01,9.856064319610595703e-01,3.593451976776123047e-01,4.759864807128906250e-01,1.035242155194282532e-02
1.035738214850425720e-01,2.725816890597343445e-02,9.854034185409545898e-01,9.811105132102966309e-01,6.619387269020080566e-01,5.247156023979187012e-01,3.135033184662461281e-03
3.180306255817413330e-01,7.385900616645812988e-01,0.000000000000000000e+00,9.012927412986755371e-01,1.000000000000000000e+00,4.997287094593048096e-01,3.692426532506942749e-02
