# evaluation,mean,std
2.000000000000000000e+00 1.312839353173660850e+00 5.701328963283225360e-01
1.000000000000000000e+01 1.029416572141228503e+00 4.012479741016264367e-01
2.000000000000000000e+01 8.703664913258205571e-01 3.171595364187524968e-01
3.000000000000000000e+01 6.547125026059025243e-01 3.587182458838417132e-01
4.000000000000000000e+01 5.155280700284056161e-01 3.106993192070603982e-01
5.000000000000000000e+01 4.251162858985674808e-01 2.980080599225194415e-01
6.000000000000000000e+01 3.467934446474537080e-01 2.862087484299885576e-01
7.000000000000000000e+01 2.941986778080464271e-01 2.644003998813535539e-01
8.000000000000000000e+01 2.689457001114884949e-01 2.538347617426483516e-01
9.000000000000000000e+01 2.520903831869363287e-01 2.485220010270728641e-01
1.000000000000000000e+02 2.118775472107033153e-01 1.881653156773082924e-01
