controllable,controllable,controllable,dynamic,controllable,dynamic,output
2.519506254885617302e-02,5.950905378277449032e-02,1.921457961997263819e-02,7.607066314809438623e-01,6.162572374166406242e-01,8.228690311916458944e-01,3.637783974858542491e-02
9.433962702751159668e-01,9.140623211860656738e-01,7.889963388442993164e-01,7.922638654708862305e-01,1.107465550303459167e-01,8.162629008293151855e-01,5.912145972251892090e-02
9.214237332344055176e-01,9.919794201850891113e-01,9.536226391792297363e-01,8.357237577438354492e-01,9.170999526977539062e-01,7.671676278114318848e-01,8.321610221173614264e-05
8.791800937615334988e-04,6.377401947975158691e-01,6.926558613777160645e-01,8.630812764167785645e-01,1.379875582642853260e-03,7.368260025978088379e-01,1.937133967876434326e-01
3.121133446693420410e-01,1.861022114753723145e-01,3.597971200942993164e-01,9.187451004981994629e-01,1.150851487182080746e-03,7.474512457847595215e-01,2.235417999327182770e-02
8.231911063194274902e-01,5.718842148780822754e-01,8.694167137145996094e-01,9.741534590721130371e-01,7.041176557540893555e-01,7.767090201377868652e-01,2.361278422176837921e-02
3.738954067230224609e-01,9.990424513816833496e-01,7.445644736289978027e-01,1.000000000000000000e+00,9.588294625282287598e-01,7.409967184066772461e-01,1.489494228735566139e-03
1.979628056287765503e-01,5.663940906524658203e-01,6.495934128761291504e-01,1.000000000000000000e+00,2.774599492549896240e-01,7.316300868988037109e-01,1.665062606334686279e-01
3.940841555595397949e-02,9.186001420021057129e-01,8.298727869987487793e-01,1.000000000000000000e+00,2.521969974040985107e-01,7.519400119781494141e-01,3.379569202661514282e-02
7.214421629905700684e-01,9.271176457405090332e-01,9.959636330604553223e-01,1.000000000000000000e+00,4.921025037765502930e-01,7.852295041084289551e-01,8.221535012125968933e-03
4.615045785903930664e-01,3.518371284008026123e-01,4.277891218662261963e-01,1.000000000000000000e+00,3.030025772750377655e-02,8.340883851051330566e-01,5.070606991648674011e-02
9.933502674102783203e-01,1.965621858835220337e-01,4.926787912845611572e-01,1.000000000000000000e+00,7.270164787769317627e-03,8.137730360031127930e-01,5.850308761000633240e-02
6.329654157161712646e-02,5.667189136147499084e-03,2.662779986858367920e-01,9.172048568725585938e-01,3.104150593280792236e-01,8.113264441490173340e-01,4.638236016035079956e-02
1.262089936062693596e-03,9.383311271667480469e-01,5.613108873367309570e-01,9.076138138771057129e-01,2.945026196539402008e-02,8.138559460639953613e-01,1.607966423034667969e-02
4.012844562530517578e-01,7.955908775329589844e-03,4.699065089225769043e-01,8.856955766677856445e-01,6.968954112380743027e-03,7.818914651870727539e-01,3.241364285349845886e-02
