evaluation,mae
2.000000000000000000e+00,9.103069332242011980e-01
1.000000000000000000e+01,9.632232313603162899e-01
2.000000000000000000e+01,9.665853885374963150e-01
3.000000000000000000e+01,1.021217746641486901e+00
4.000000000000000000e+01,4.433900701999664573e-01
5.000000000000000000e+01,5.214238642901182219e-01
6.000000000000000000e+01,2.406229093670844976e-01
7.000000000000000000e+01,2.137064485251903567e-01
8.000000000000000000e+01,1.867237165570259094e-01
9.000000000000000000e+01,1.721165391802787770e-01
1.000000000000000000e+02,1.681322772800922516e-01
