controllable,controllable,controllable,dynamic,controllable,dynamic,output
4.345034777229448419e-01,1.468084145769132931e-01,4.328514175170048439e-01,9.951573340271491208e-02,6.720325680619024800e-01,6.812734355036127454e-01,4.534294211867481716e-01
8.085392713546752930e-01,8.516079187393188477e-01,9.521546959877014160e-01,1.480413824319839478e-01,2.667648158967494965e-02,7.024031877517700195e-01,6.059946119785308838e-02
4.436576664447784424e-01,1.361640393733978271e-01,4.349335134029388428e-01,6.795029342174530029e-02,6.892883181571960449e-01,7.044961452484130859e-01,3.792622685432434082e-01
3.629301190376281738e-01,2.300110012292861938e-01,4.165674448013305664e-01,1.148585379123687744e-01,5.371381640434265137e-01,7.425814270973205566e-01,1.068093895912170410e+00
3.117865622043609619e-01,2.891515493392944336e-01,4.047495722770690918e-01,1.153948605060577393e-01,4.413556456565856934e-01,7.399532794952392578e-01,1.705284237861633301e+00
2.184051126241683960e-01,3.969530761241912842e-01,3.830624818801879883e-01,1.048610880970954895e-01,2.668367922306060791e-01,7.630341649055480957e-01,1.773033857345581055e+00
2.650916278362274170e-01,3.431253433227539062e-01,3.939470350742340088e-01,5.176198855042457581e-02,3.539527952671051025e-01,7.203059792518615723e-01,1.687644481658935547e+00
4.344314634799957275e-01,5.601868033409118652e-02,3.744471073150634766e-01,0.000000000000000000e+00,8.454362154006958008e-01,6.839565038681030273e-01,2.101469933986663818e-01
2.614443600177764893e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.229434326291084290e-03,0.000000000000000000e+00,6.750884652137756348e-01,1.696656830608844757e-02
1.761134117841720581e-01,2.524267435073852539e-01,2.321200370788574219e-01,0.000000000000000000e+00,3.159149289131164551e-01,6.490159630775451660e-01,1.306481719017028809e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.711096882820129395e-01,6.890733540058135986e-02,3.086156547069549561e-01,6.562893986701965332e-01,2.477908506989479065e-02
1.000000000000000000e+00,4.737066328525543213e-01,1.000000000000000000e+00,1.185525059700012207e-01,1.000000000000000000e+00,6.555601358413696289e-01,2.514933003112673759e-04
1.000000000000000000e+00,4.705333411693572998e-01,0.000000000000000000e+00,2.178325504064559937e-02,4.103232920169830322e-01,6.979412436485290527e-01,1.166990548372268677e-01
3.071607947349548340e-01,3.770099282264709473e-01,0.000000000000000000e+00,9.025698155164718628e-02,1.000000000000000000e+00,7.454813122749328613e-01,2.900640945881605148e-03
2.618225812911987305e-01,3.498654365539550781e-01,4.209595322608947754e-01,1.207830980420112610e-01,3.491295278072357178e-01,7.809534668922424316e-01,1.972416400909423828e+00
1.208053380250930786e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.779563009738922119e-02,3.791807293891906738e-01,7.996141314506530762e-01,6.708138436079025269e-02
