controllable,controllable,controllable,dynamic,controllable,dynamic,output
2.191163450479507446e-01,3.518155515193939209e-01,7.850742936134338379e-01,2.931804987638874649e-01,2.322031706571578979e-01,9.767933855180155334e-01,-1.794510841369628906e+00
2.016295343637466431e-01,1.541390419006347656e-01,4.858800470829010010e-01,2.331947237115712668e-01,3.110542297363281250e-01,7.588222100775949830e-01,-3.015645265579223633e+00
2.024798989295959473e-01,1.515356600284576416e-01,4.787996709346771240e-01,2.622775829082401589e-01,3.111634552478790283e-01,7.130706534163362420e-01,-3.237360477447509766e+00
1.992976516485214233e-01,3.771519660949707031e-01,7.974204421043395996e-01,1.223521749188751818e-02,1.986947357654571533e-01,9.272374954983648720e-01,-1.444569826126098633e+00
1.777746230363845825e-01,1.628106981515884399e-01,5.272229313850402832e-01,3.772094735979746732e-02,3.210803866386413574e-01,7.262089735952271807e-01,-2.017735958099365234e+00
2.215997725725173950e-01,3.654546439647674561e-01,7.973857522010803223e-01,4.304823390247843884e-01,2.166377007961273193e-01,9.699622589348304569e-01,-1.662428855895996094e+00
2.086017131805419922e-01,1.757493615150451660e-01,5.249812602996826172e-01,3.830619758749052584e-01,3.055791854858398438e-01,8.813300785324352793e-01,-2.046067953109741211e+00
2.210043370723724365e-01,4.001769125461578369e-01,8.220228552818298340e-01,6.038592167395797627e-01,1.489699184894561768e-01,9.953223288499639665e-01,-1.343675255775451660e+00
1.781444251537322998e-01,1.566432863473892212e-01,5.195027589797973633e-01,5.302302002020387733e-02,3.219687044620513916e-01,6.640005348768479587e-01,-2.222998142242431641e+00
2.083233594894409180e-01,1.529523581266403198e-01,4.712319672107696533e-01,4.170862343316198428e-01,3.092073202133178711e-01,7.498038828238874354e-01,-2.596766710281372070e+00
2.180000245571136475e-01,4.010149836540222168e-01,8.221854567527770996e-01,6.641705346145644340e-01,1.463214010000228882e-01,9.338943009558904329e-01,-1.254675865173339844e+00
2.155744135379791260e-01,3.800742626190185547e-01,8.063265681266784668e-01,6.576484523839826180e-01,1.944348812103271484e-01,8.349449826414006015e-01,-1.052039980888366699e+00
2.082673162221908569e-01,1.584374755620956421e-01,4.850254654884338379e-01,3.415902881804053215e-01,3.084126710891723633e-01,8.283434432364963351e-01,-2.553241968154907227e+00
2.063563317060470581e-01,1.636587977409362793e-01,5.000361204147338867e-01,5.278729082863286015e-01,3.081489205360412598e-01,7.820330922117639805e-01,-1.655440807342529297e+00
2.143513262271881104e-01,3.982565104961395264e-01,8.196769356727600098e-01,7.066944974224319553e-01,1.541078239679336548e-01,8.612666042970119618e-01,-1.039906501770019531e+00
1.786244213581085205e-01,1.553728431463241577e-01,5.174846649169921875e-01,6.048914402443880678e-02,3.218627870082855225e-01,6.451494850003397508e-01,-2.282431602478027344e+00
2.190442979335784912e-01,3.481802046298980713e-01,7.819054722785949707e-01,4.987753903255835453e-01,2.357677221298217773e-01,8.977697000317549358e-01,-1.592422604560852051e+00
2.163246124982833862e-01,3.610728979110717773e-01,7.913973927497863770e-01,1.979714829865658332e-01,2.220326364040374756e-01,9.850680862251595116e-01,-1.711575984954833984e+00
2.063282430171966553e-01,1.498532295227050781e-01,4.674435257911682129e-01,4.001285431484357669e-01,3.102310895919799805e-01,6.670231995694372307e-01,-2.883598327636718750e+00
2.021401524543762207e-01,1.597105562686920166e-01,4.969213604927062988e-01,2.245480683789229659e-01,3.100318014621734619e-01,8.194865225581330348e-01,-2.644716978073120117e+00
2.165361344814300537e-01,3.412497639656066895e-01,7.741361856460571289e-01,5.568902261051046354e-01,2.420809715986251831e-01,8.492230857212978989e-01,-1.383101224899291992e+00
1.971844136714935303e-01,1.606001704931259155e-01,5.049638748168945312e-01,1.721710423900431330e-01,3.115894496440887451e-01,8.023582379173725965e-01,-2.564564228057861328e+00
2.026477009057998657e-01,1.506393253803253174e-01,4.764959216117858887e-01,2.764755083925678480e-01,3.112430870532989502e-01,6.877249429443792472e-01,-3.298502683639526367e+00
1.892443895339965820e-01,2.241946756839752197e-01,6.069421768188476562e-01,8.919881708532460818e-02,3.013769686222076416e-01,8.739825690587087470e-01,-1.737771868705749512e+00
2.061071842908859253e-01,1.500592827796936035e-01,4.684181511402130127e-01,3.665172640545217853e-01,3.102625906467437744e-01,6.808178625499485825e-01,-3.070456504821777344e+00
2.131515145301818848e-01,3.446565866470336914e-01,7.749790549278259277e-01,6.299953784817791114e-01,2.392073571681976318e-01,7.966692758995865820e-01,-1.044341206550598145e+00
2.099246233701705933e-01,3.631566464900970459e-01,7.899078130722045898e-01,1.113663751959897696e-01,2.194254100322723389e-01,9.552263132964200487e-01,-1.643230676651000977e+00
2.069624662399291992e-01,1.504352837800979614e-01,4.676058888435363770e-01,4.029993558179303936e-01,3.099590241909027100e-01,6.907753236210032455e-01,-2.843502283096313477e+00
1.957642734050750732e-01,1.549955904483795166e-01,4.964193403720855713e-01,1.726444763159819540e-01,3.130156993865966797e-01,7.395067428111746777e-01,-2.870273828506469727e+00
2.066451758146286011e-01,1.537769883871078491e-01,4.764154255390167236e-01,5.044814042674296006e-01,3.095678091049194336e-01,7.200619875217960653e-01,-1.998840212821960449e+00
2.177367508411407471e-01,3.566193878650665283e-01,7.883718609809875488e-01,5.684490646368285383e-01,2.271534353494644165e-01,8.626252298910194183e-01,-1.353343725204467773e+00
2.197801172733306885e-01,3.862663805484771729e-01,8.122233748435974121e-01,5.907767435505044684e-01,1.828917562961578369e-01,9.194119932411299878e-01,-1.354663968086242676e+00
2.084087729454040527e-01,1.548893302679061890e-01,4.759672880172729492e-01,4.517739882601464751e-01,3.089016973972320557e-01,7.646562135222905177e-01,-2.296040534973144531e+00
1.886476427316665649e-01,1.555428504943847656e-01,5.065969228744506836e-01,1.186982734987673260e-01,3.160123825073242188e-01,7.076874121581840926e-01,-2.640827417373657227e+00
1.867126226425170898e-01,1.705638915300369263e-01,5.308536887168884277e-01,8.466397751352570944e-02,3.143399953842163086e-01,8.054508457983542424e-01,-2.056797742843627930e+00
2.215159982442855835e-01,3.696017265319824219e-01,8.005299568176269531e-01,4.729260506729511815e-01,2.110603004693984985e-01,9.570546352162994097e-01,-1.602257132530212402e+00
2.117539197206497192e-01,2.772350609302520752e-01,6.998186111450195312e-01,3.271655260453584235e-01,2.791673541069030762e-01,9.043577361553279959e-01,-2.043904781341552734e+00
1.976415365934371948e-01,1.578219830989837646e-01,4.989263415336608887e-01,6.408434821063025977e-01,3.119322359561920166e-01,6.511475751279379720e-01,-9.806368350982666016e-01
2.074700444936752319e-01,1.821881234645843506e-01,5.394778251647949219e-01,4.799713054976535442e-01,3.047679066658020020e-01,8.475147995572023252e-01,-1.735319256782531738e+00
2.079026550054550171e-01,1.546814590692520142e-01,4.763779938220977783e-01,3.449419828929216614e-01,3.090704679489135742e-01,7.896205114454284413e-01,-2.782452821731567383e+00
1.921948194503784180e-01,1.598180085420608521e-01,5.093432664871215820e-01,1.329872540094820810e-01,3.136923611164093018e-01,7.721007854498159739e-01,-2.511914730072021484e+00
2.017195075750350952e-01,1.536371260881423950e-01,4.845028519630432129e-01,5.854374021297682473e-01,3.111408948898315430e-01,6.532004632380218334e-01,-1.377596616744995117e+00
2.182790786027908325e-01,4.074688255786895752e-01,8.265632987022399902e-01,6.994454364822756398e-01,1.248543560504913330e-01,9.900352844861255441e-01,-1.258142232894897461e+00
2.088975161314010620e-01,2.988795042037963867e-01,7.236025929450988770e-01,2.093042932105428910e-01,2.701025605201721191e-01,9.129494605369965488e-01,-1.969033002853393555e+00
2.136934399604797363e-01,3.824814558029174805e-01,8.075513243675231934e-01,6.878733961163323585e-01,1.900045275688171387e-01,8.119660897958242973e-01,-9.245167374610900879e-01
2.156113535165786743e-01,3.334391117095947266e-01,7.661826014518737793e-01,2.506893878870811720e-01,2.484056651592254639e-01,9.471626482102056821e-01,-1.890982270240783691e+00
1.754402071237564087e-01,1.610891968011856079e-01,5.271053910255432129e-01,2.751224547298359788e-02,3.231438994407653809e-01,7.011770749689549831e-01,-1.993663072586059570e+00
2.053429037332534790e-01,1.519456505775451660e-01,4.744718670845031738e-01,3.036316820808812600e-01,3.102115094661712646e-01,7.369382178189504140e-01,-3.141813993453979492e+00
