evaluation,mae
2.000000000000000000e+00,1.369506049305200479e+00
1.000000000000000000e+01,1.341222081184387127e+00
2.000000000000000000e+01,7.356229162216186834e-01
3.000000000000000000e+01,6.134146559238433660e-01
4.000000000000000000e+01,6.074323731660843384e-01
5.000000000000000000e+01,6.060228809714317544e-01
6.000000000000000000e+01,5.733778747916221663e-01
7.000000000000000000e+01,4.793717056512832864e-01
8.000000000000000000e+01,4.739396615326404438e-01
9.000000000000000000e+01,4.757876414060592807e-01
1.000000000000000000e+02,4.436606609821319713e-01
