evaluation,mae
2.000000000000000000e+00,1.023123840615153268e+00
1.000000000000000000e+01,9.637902028858661430e-01
2.000000000000000000e+01,1.000409703180193954e+00
3.000000000000000000e+01,9.539438110589980591e-01
4.000000000000000000e+01,7.389418229460715803e-01
5.000000000000000000e+01,6.156777304410934182e-01
6.000000000000000000e+01,3.829486066102981701e-01
7.000000000000000000e+01,3.969143906235694796e-01
8.000000000000000000e+01,3.676761662960052468e-01
9.000000000000000000e+01,3.671604061126709229e-01
1.000000000000000000e+02,3.387795192003250078e-01
