controllable,controllable,controllable,dynamic,controllable,dynamic,output
1.803615093231201172e-01,1.621011346578598022e-01,5.193934440612792969e-01,7.768614083563701866e-01,3.224900960922241211e-01,4.757311602368023973e-01,-2.691872417926788330e-01
1.983249485492706299e-01,1.501725465059280396e-01,4.812647700309753418e-01,3.700929149108893590e-01,3.133986890316009521e-01,4.101591935071479678e-01,-1.889442086219787598e+00
4.043132364749908447e-01,8.813122510910034180e-01,7.326582074165344238e-01,9.649919570521859891e-01,1.822715550661087036e-01,2.803639584217168523e-01,-3.067452311515808105e-01
4.035876691341400146e-01,8.788821101188659668e-01,6.554315686225891113e-01,9.753764852538754360e-01,2.343783676624298096e-01,3.302092925934089207e-01,-1.956210583448410034e-01
4.040587842464447021e-01,8.788940310478210449e-01,6.758313775062561035e-01,6.277315536159340237e-01,2.416245043277740479e-01,2.168691134250692043e-01,-2.005290746688842773e+00
1.999084055423736572e-01,1.510132998228073120e-01,4.791578352451324463e-01,4.653946295138882694e-01,3.129903972148895264e-01,4.215954707247424604e-01,-1.537861227989196777e+00
4.001131653785705566e-01,8.569105863571166992e-01,5.401501655578613281e-01,6.970216952104841823e-01,3.005421459674835205e-01,3.679550829473803297e-01,-6.418846249580383301e-01
1.948129087686538696e-01,1.494695842266082764e-01,4.870392978191375732e-01,2.804972158574274843e-01,3.144919276237487793e-01,4.373314809241301004e-01,-2.274283647537231445e+00
3.988744020462036133e-01,8.454169631004333496e-01,5.160015225410461426e-01,5.110358238120654706e-01,3.024937212467193604e-01,3.165130784620059368e-01,-1.143162727355957031e+00
4.018920361995697021e-01,8.661926984786987305e-01,5.575629472732543945e-01,3.256493250778288995e-01,2.918849885463714600e-01,1.735806852365750219e-01,-1.391065835952758789e+00
1.970769464969635010e-01,1.508975476026535034e-01,4.841941297054290771e-01,3.518969912207231543e-01,3.139720261096954346e-01,3.821947142463819613e-01,-1.734123468399047852e+00
4.043147563934326172e-01,8.802227377891540527e-01,7.229321599006652832e-01,5.261014832793137197e-01,2.212247997522354126e-01,1.443623618751304349e-01,-2.684668064117431641e+00
4.042735397815704346e-01,8.799967169761657715e-01,7.135774493217468262e-01,5.538539835661041577e-01,2.254190891981124878e-01,1.629749297169055255e-01,-2.577582597732543945e+00
3.946612179279327393e-01,8.236391544342041016e-01,5.088553428649902344e-01,2.836253267686796864e-01,3.080455660820007324e-01,2.416837311051218684e-01,-8.906951546669006348e-01
4.041951596736907959e-01,8.795036673545837402e-01,6.973905563354492188e-01,5.053356361796825791e-01,2.334522753953933716e-01,1.490328511442576831e-01,-2.587200164794921875e+00
4.039320051670074463e-01,8.793776035308837891e-01,6.691411733627319336e-01,8.525782980363144636e-01,2.338583469390869141e-01,2.947593129885124341e-01,-5.908781290054321289e-01
3.926253020763397217e-01,8.297563195228576660e-01,5.686855316162109375e-01,8.800631969728384130e-01,3.127403259277343750e-01,4.645922770145852754e-01,-1.123745664954185486e-01
2.021427601575851440e-01,1.487497985363006592e-01,4.727652370929718018e-01,4.073957973399198740e-01,3.118154406547546387e-01,5.206473324197321562e-01,-2.442141056060791016e+00
3.992555141448974609e-01,8.486700057983398438e-01,5.209355950355529785e-01,3.800959562608843267e-01,3.020321726799011230e-01,2.524678800455077421e-01,-1.259395480155944824e+00
4.046093225479125977e-01,8.823648095130920410e-01,8.231195211410522461e-01,9.201610897183229998e-01,1.406376957893371582e-01,2.094192116968427997e-01,-6.422413587570190430e-01
4.032827913761138916e-01,8.774557709693908691e-01,6.326196193695068359e-01,9.285793627694031160e-01,2.550043165683746338e-01,3.399104286627902538e-01,-2.578917145729064941e-01
1.967446208000183105e-01,1.514625698328018188e-01,4.864879548549652100e-01,6.060865104689994176e-01,3.137913048267364502e-01,5.014457951296550364e-01,-1.007079839706420898e+00
2.012020349502563477e-01,1.491525918245315552e-01,4.749101102352142334e-01,4.294086895516434077e-01,3.122210204601287842e-01,4.813601411328864987e-01,-2.091489553451538086e+00
1.879353970289230347e-01,1.561545580625534058e-01,5.051231384277343750e-01,7.097950083546066269e-01,3.177627623081207275e-01,4.880051298784299774e-01,-4.785665869712829590e-01
