controllable,controllable,controllable,dynamic,controllable,dynamic,output
5.053035877370142259e-01,2.666655202159822213e-01,9.670346580668278680e-01,3.716942701915425529e-01,8.510612535383618171e-01,4.612089591555799117e-01,1.945858937470550457e-02
9.706637263298034668e-01,7.718400359153747559e-01,8.533987998962402344e-01,3.245955705642700195e-01,6.279786229133605957e-01,4.391520619392395020e-01,1.198067422956228256e-02
6.732201576232910156e-02,1.738402694463729858e-01,6.753433495759963989e-02,3.823473155498504639e-01,9.290751814842224121e-02,4.889719784259796143e-01,8.025172352790832520e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.583754599094390869e-01,1.000000000000000000e+00,5.137501955032348633e-01,1.700510765658691525e-04
0.000000000000000000e+00,2.546871114872449183e-18,1.000000000000000000e+00,3.512121140956878662e-01,0.000000000000000000e+00,4.892410635948181152e-01,1.877842396497726440e-01
1.000000000000000000e+00,4.112080591995856199e-17,0.000000000000000000e+00,2.527551054954528809e-01,0.000000000000000000e+00,4.530613720417022705e-01,5.541965365409851074e-02
8.706577867269515991e-02,2.291732132434844971e-01,0.000000000000000000e+00,3.130086362361907959e-01,1.216852441430091858e-01,4.470360875129699707e-01,8.560090065002441406e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.295323550701141357e-01,1.000000000000000000e+00,4.543749094009399414e-01,7.991360500454902649e-03
7.228252291679382324e-02,8.787829875946044922e-01,0.000000000000000000e+00,4.137213826179504395e-01,2.105119973421096802e-01,4.872238636016845703e-01,2.165356278419494629e-01
1.514511108398437500e-01,2.154316306114196777e-01,0.000000000000000000e+00,4.130939841270446777e-01,0.000000000000000000e+00,4.441538155078887939e-01,2.825393378734588623e-01
0.000000000000000000e+00,2.234431505203247070e-01,6.689851284027099609e-01,4.519290626049041748e-01,1.249036341905593872e-01,4.115979969501495361e-01,6.744454503059387207e-01
0.000000000000000000e+00,3.003457486629486084e-01,0.000000000000000000e+00,4.989660978317260742e-01,1.033058166503906250e-01,4.557569324970245361e-01,4.309779703617095947e-01
0.000000000000000000e+00,3.153973445296287537e-02,0.000000000000000000e+00,5.541816353797912598e-01,1.378043740987777710e-01,4.290928542613983154e-01,3.879341185092926025e-01
6.097045540809631348e-01,2.108341604471206665e-01,9.801191091537475586e-01,6.354333162307739258e-01,1.767600327730178833e-01,3.836882710456848145e-01,1.300767958164215088e-01
9.530056267976760864e-02,1.907589137554168701e-01,1.292516738176345825e-01,6.851077675819396973e-01,1.274005025625228882e-01,4.271156191825866699e-01,2.038325369358062744e-01
8.893329501152038574e-01,3.703369945287704468e-02,5.719565227627754211e-02,7.206322550773620605e-01,4.587589800357818604e-01,4.053994715213775635e-01,4.131520166993141174e-02
1.543659418821334839e-01,0.000000000000000000e+00,5.589831471443176270e-01,7.327544093132019043e-01,1.000000000000000000e+00,4.519305527210235596e-01,1.217537224292755127e-01
7.020327448844909668e-01,2.526371777057647705e-01,6.963111758232116699e-01,7.992005944252014160e-01,0.000000000000000000e+00,4.446435272693634033e-01,2.342501655220985413e-02
6.827491451986134052e-04,9.854519367218017578e-01,2.083190679550170898e-01,8.180503249168395996e-01,7.405045628547668457e-01,4.469827711582183838e-01,1.075899973511695862e-02
3.632211387157440186e-01,9.602558612823486328e-01,4.853972494602203369e-01,8.129608035087585449e-01,3.749304413795471191e-01,3.974906206130981445e-01,2.843207418918609619e-01
1.645107381045818329e-02,1.000000000000000000e+00,7.233000993728637695e-01,7.296805381774902344e-01,5.062918066978454590e-01,4.096823930740356445e-01,3.894588351249694824e-02
3.739399835467338562e-02,2.283613942563533783e-02,3.323796391487121582e-01,8.018735647201538086e-01,2.999389469623565674e-01,3.778831660747528076e-01,1.116510331630706787e-01
4.996640682220458984e-01,9.272240400314331055e-01,3.084233403205871582e-01,7.055329680442810059e-01,8.834652900695800781e-01,3.776783943176269531e-01,4.217678308486938477e-01
2.388710975646972656e-01,4.101118072867393494e-02,6.474265456199645996e-01,7.645851969718933105e-01,8.334042429924011230e-01,4.215646386146545410e-01,8.339139819145202637e-02
7.901390194892883301e-01,9.732248187065124512e-01,2.251780182123184204e-01,8.409470319747924805e-01,8.999105691909790039e-01,4.516372084617614746e-01,9.917364455759525299e-03
4.368755817413330078e-01,6.345160603523254395e-01,5.051068067550659180e-01,7.802397012710571289e-01,9.269870519638061523e-01,4.824165999889373779e-01,9.610708057880401611e-02
4.591396450996398926e-01,8.453157544136047363e-01,4.250253140926361084e-01,7.219527363777160645e-01,7.708833217620849609e-01,4.760657846927642822e-01,1.676091253757476807e-01
3.726477026939392090e-01,9.964174628257751465e-01,8.578376173973083496e-01,6.507520675659179688e-01,9.331569671630859375e-01,4.978263676166534424e-01,1.331026703119277954e-01
3.543407618999481201e-01,5.568899512290954590e-01,8.228442668914794922e-01,6.391481161117553711e-01,6.704331189393997192e-02,4.662231802940368652e-01,2.130667865276336670e-01
3.465501368045806885e-01,9.317011833190917969e-01,6.814961433410644531e-01,7.270039916038513184e-01,2.447753250598907471e-01,4.937786161899566650e-01,1.664203405380249023e-01
6.333606243133544922e-01,9.409406781196594238e-01,2.474763691425323486e-01,7.891512513160705566e-01,4.345169663429260254e-01,4.716837704181671143e-01,6.558553874492645264e-02
8.858264088630676270e-01,1.427351683378219604e-01,8.678270503878593445e-03,7.393608093261718750e-01,6.196122765541076660e-01,4.393648207187652588e-01,1.115615945309400558e-02
9.355368614196777344e-01,1.439181715250015259e-01,4.412738084793090820e-01,7.298226952552795410e-01,3.540948927402496338e-01,4.240095317363739014e-01,5.861363187432289124e-02
3.779111504554748535e-01,7.562444545328617096e-03,2.319464087486267090e-01,8.071765303611755371e-01,3.491043746471405029e-01,3.777825534343719482e-01,9.233121573925018311e-02
1.208926811814308167e-01,9.740000963211059570e-01,8.964535593986511230e-01,8.324247002601623535e-01,1.447717547416687012e-01,3.662114441394805908e-01,8.995025604963302612e-02
1.966149210929870605e-01,9.343457818031311035e-01,3.754149675369262695e-01,8.884179592132568359e-01,2.846089601516723633e-01,3.416084349155426025e-01,1.580356061458587646e-01
8.025197982788085938e-01,3.017101809382438660e-02,3.196198046207427979e-01,8.074716925621032715e-01,7.972840964794158936e-02,3.628680408000946045e-01,1.516704726964235306e-02
3.162217736244201660e-01,5.709877014160156250e-01,3.276855647563934326e-01,8.951005339622497559e-01,3.708618879318237305e-01,4.046752154827117920e-01,9.604516625404357910e-02
4.259510934352874756e-01,9.926380515098571777e-01,7.446980476379394531e-01,9.499061107635498047e-01,9.490815401077270508e-01,3.974030017852783203e-01,1.084790080785751343e-01
1.504139602184295654e-02,4.602319598197937012e-01,9.955698847770690918e-01,9.112883210182189941e-01,9.669012427330017090e-01,4.083109498023986816e-01,3.696427680552005768e-03
9.723152518272399902e-01,5.437268614768981934e-01,7.319839000701904297e-01,8.597736954689025879e-01,5.963700413703918457e-01,4.150610864162445068e-01,2.730888780206441879e-03
4.560474455356597900e-01,2.697355151176452637e-01,4.045771434903144836e-03,9.432278871536254883e-01,9.718984365463256836e-02,4.422123432159423828e-01,1.267979014664888382e-02
9.972796440124511719e-01,9.805871248245239258e-01,8.711852878332138062e-02,9.648963809013366699e-01,4.782886803150177002e-01,4.641250073909759521e-01,3.045015619136393070e-04
6.460499763488769531e-01,6.150367259979248047e-01,3.413125872611999512e-01,1.000000000000000000e+00,5.479059219360351562e-01,4.545084536075592041e-01,1.116910856217145920e-02
5.779656171798706055e-01,3.184219077229499817e-02,4.170410707592964172e-02,1.000000000000000000e+00,1.806780844926834106e-01,4.282074570655822754e-01,5.435473285615444183e-03
1.649427711963653564e-01,6.634432077407836914e-01,4.441608190536499023e-01,9.798134565353393555e-01,6.830002367496490479e-02,4.555499255657196045e-01,2.175023965537548065e-02
2.312302589416503906e-01,2.788443565368652344e-01,9.720228314399719238e-01,1.000000000000000000e+00,7.639259099960327148e-01,4.681448340415954590e-01,3.153800731524825096e-03
9.706817865371704102e-01,8.128450810909271240e-02,9.062543511390686035e-01,1.000000000000000000e+00,9.584447145462036133e-01,4.945686459541320801e-01,3.155070226057432592e-05
6.987531203776597977e-03,1.296011656522750854e-01,1.882608793675899506e-02,9.580886960029602051e-01,6.220698356628417969e-01,5.069296360015869141e-01,3.797002136707305908e-03
3.400023579597473145e-01,9.713121056556701660e-01,1.081294938921928406e-01,9.443238377571105957e-01,8.270947337150573730e-01,5.255755782127380371e-01,2.374480664730072021e-02
5.029395818710327148e-01,9.593404084444046021e-02,9.755825400352478027e-01,9.378666281700134277e-01,4.085326790809631348e-01,4.841127097606658936e-01,1.578576490283012390e-02
8.970244526863098145e-01,9.580243229866027832e-01,9.469178915023803711e-01,8.481160402297973633e-01,5.439385771751403809e-01,4.742763936519622803e-01,2.349884947761893272e-03
3.740994259715080261e-02,6.576640009880065918e-01,7.133291661739349365e-02,8.599753379821777344e-01,8.485044240951538086e-01,4.489458501338958740e-01,8.938778191804885864e-03
6.053506731986999512e-01,6.173941493034362793e-01,9.939615130424499512e-01,7.977536320686340332e-01,8.280191421508789062e-01,4.705426394939422607e-01,3.920675069093704224e-02
9.693668223917484283e-03,1.840099506080150604e-02,8.331833481788635254e-01,8.800005316734313965e-01,8.487139344215393066e-01,5.033492445945739746e-01,1.524877268821001053e-02
9.994500875473022461e-01,9.248093515634536743e-02,8.736924082040786743e-02,9.285906553268432617e-01,1.725239604711532593e-01,4.565087258815765381e-01,3.972623031586408615e-03
9.817023873329162598e-01,5.087708234786987305e-01,9.170527756214141846e-02,9.098241925239562988e-01,3.683618605136871338e-01,4.536747634410858154e-01,4.432102199643850327e-03
6.426184177398681641e-01,9.649018049240112305e-01,9.143292307853698730e-01,9.735693335533142090e-01,7.476890683174133301e-01,4.272638261318206787e-01,2.717412635684013367e-02
1.871852762997150421e-02,9.974421262741088867e-01,9.423559308052062988e-01,1.000000000000000000e+00,8.712027668952941895e-01,4.231631457805633545e-01,4.664831329137086868e-03
9.722070097923278809e-01,7.748900055885314941e-01,9.357350468635559082e-01,1.000000000000000000e+00,8.052825331687927246e-01,4.356395602226257324e-01,2.689581015147268772e-04
5.548369288444519043e-01,8.670353293418884277e-01,5.065809562802314758e-02,9.428328871726989746e-01,1.497265100479125977e-01,4.129135906696319580e-01,7.738902419805526733e-02
7.626534700393676758e-01,3.435372412204742432e-01,8.142067193984985352e-01,9.716161489486694336e-01,9.796749353408813477e-01,4.034213423728942871e-01,1.222060527652502060e-03
7.089948654174804688e-01,6.460027098655700684e-01,1.432173606008291245e-02,8.728877902030944824e-01,5.375648289918899536e-02,3.746628463268280029e-01,3.724587708711624146e-02
9.939826130867004395e-01,9.790408611297607422e-01,3.925683498382568359e-01,8.268779516220092773e-01,9.666738510131835938e-01,3.625350892543792725e-01,9.059678995981812477e-04
1.376904197968542576e-03,4.312994480133056641e-01,2.134126722812652588e-01,8.010041117668151855e-01,3.912930935621261597e-02,4.027866125106811523e-01,2.959796786308288574e-02
3.708089888095855713e-01,7.741230130195617676e-01,9.891381263732910156e-01,8.438663482666015625e-01,1.311976462602615356e-01,3.835150897502899170e-01,2.660250067710876465e-01
2.275829911231994629e-01,6.749653816223144531e-01,1.651007235050201416e-01,7.448783516883850098e-01,9.756691455841064453e-01,3.569537997245788574e-01,2.195128500461578369e-01
5.550832152366638184e-01,9.912207126617431641e-01,8.440163731575012207e-01,6.964312195777893066e-01,4.021564722061157227e-01,3.164364397525787354e-01,5.802211761474609375e-01
4.695749878883361816e-01,7.862411737442016602e-01,9.790657758712768555e-01,6.513175368309020996e-01,7.820289582014083862e-02,2.835880815982818604e-01,1.131192922592163086e+00
4.895645081996917725e-01,6.755918264389038086e-01,9.752511382102966309e-01,6.521620750427246094e-01,1.032851338386535645e-01,3.061078488826751709e-01,7.146230340003967285e-01
3.363933861255645752e-01,9.660144448280334473e-01,4.749110639095306396e-01,6.011744737625122070e-01,1.399720180779695511e-02,3.499819040298461914e-01,7.212770581245422363e-01
4.260465800762176514e-01,8.670040965080261230e-01,1.000000000000000000e+00,5.084393024444580078e-01,0.000000000000000000e+00,3.230885863304138184e-01,9.824019074440002441e-01
4.239220321178436279e-01,8.426170349121093750e-01,1.000000000000000000e+00,4.660054445266723633e-01,0.000000000000000000e+00,2.899423241615295410e-01,1.158652782440185547e+00
4.084417223930358887e-01,8.644087910652160645e-01,1.000000000000000000e+00,5.508588552474975586e-01,0.000000000000000000e+00,2.841416597366333008e-01,1.364307165145874023e+00
1.515397578477859497e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.975720286369323730e-01,0.000000000000000000e+00,2.906550765037536621e-01,3.950439095497131348e-01
4.109188914299011230e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.228982806205749512e-01,0.000000000000000000e+00,2.690124213695526123e-01,1.325882673263549805e+00
4.093493223190307617e-01,9.274365901947021484e-01,0.000000000000000000e+00,5.550803542137145996e-01,0.000000000000000000e+00,2.718591690063476562e-01,1.410979628562927246e+00
3.755041956901550293e-01,6.309984326362609863e-01,1.099657118320465088e-01,5.456306934356689453e-01,7.053439617156982422e-01,3.071303963661193848e-01,6.563820838928222656e-01
4.222224950790405273e-01,9.612723588943481445e-01,0.000000000000000000e+00,5.621024966239929199e-01,1.000000000000000000e+00,2.822754383087158203e-01,1.167698621749877930e+00
4.298443794250488281e-01,8.991006016731262207e-01,8.815284371376037598e-01,6.203004717826843262e-01,9.791718423366546631e-02,3.045249283313751221e-01,1.158768773078918457e+00
3.791067004203796387e-01,9.673868417739868164e-01,4.584520757198333740e-01,7.197584509849548340e-01,3.295822739601135254e-01,3.015975356101989746e-01,9.206284284591674805e-01
4.442033469676971436e-01,9.182711839675903320e-01,2.275625802576541901e-02,7.846370935440063477e-01,3.497238755226135254e-01,2.683484256267547607e-01,9.111505150794982910e-01
3.938866257667541504e-01,8.165178298950195312e-01,1.000000000000000000e+00,7.555763721466064453e-01,0.000000000000000000e+00,2.327950447797775269e-01,1.304657697677612305e+00
3.965423107147216797e-01,8.561624288558959961e-01,4.865657389163970947e-01,7.021906971931457520e-01,0.000000000000000000e+00,2.609603106975555420e-01,1.342192053794860840e+00
4.066850841045379639e-01,8.776893615722656250e-01,1.000000000000000000e+00,6.076346635818481445e-01,0.000000000000000000e+00,2.309454828500747681e-01,1.879483222961425781e+00
4.018834829330444336e-01,8.816030025482177734e-01,1.000000000000000000e+00,6.029685735702514648e-01,0.000000000000000000e+00,2.200597524642944336e-01,1.995557904243469238e+00
