evaluation,mae
2.000000000000000000e+00,6.797328919917344781e-01
1.000000000000000000e+01,7.340311907976865280e-01
2.000000000000000000e+01,7.350897340662777557e-01
3.000000000000000000e+01,6.743378592282534001e-01
4.000000000000000000e+01,6.272412210144102662e-01
5.000000000000000000e+01,4.905845090374350570e-01
6.000000000000000000e+01,3.061897041276097076e-01
7.000000000000000000e+01,2.933216670528054348e-01
8.000000000000000000e+01,2.508024273067712695e-01
9.000000000000000000e+01,2.318955978751182645e-01
1.000000000000000000e+02,2.639340015128254779e-01
