controllable,controllable,controllable,dynamic,controllable,dynamic,output
2.186960726976394653e-01,3.625996708869934082e-01,7.938095331192016602e-01,2.445322951808376055e-01,2.201986759901046753e-01,9.981627247859382601e-01,-1.705687403678894043e+00
1.914222836494445801e-01,1.620803922414779663e-01,5.138965845108032227e-01,1.241400903745921713e-01,3.136477768421173096e-01,7.848404560166728494e-01,-2.399256706237792969e+00
2.072089910507202148e-01,1.515435427427291870e-01,4.698555469512939453e-01,4.594921674945876555e-01,3.097305893898010254e-01,7.028571891955474049e-01,-2.403280973434448242e+00
2.150576561689376831e-01,3.081064820289611816e-01,7.397585511207580566e-01,3.226825654239542374e-01,2.646923065185546875e-01,9.199783856617580469e-01,-1.983863115310668945e+00
2.088673859834671021e-01,1.663509160280227661e-01,5.032327175140380859e-01,4.390234295775248263e-01,3.070363104343414307e-01,8.420952131070542634e-01,-2.014174461364746094e+00
2.170600444078445435e-01,3.229913711547851562e-01,7.570334672927856445e-01,3.401691465540628290e-01,2.556892931461334229e-01,9.302693113977715811e-01,-1.926267027854919434e+00
1.952894777059555054e-01,1.582751423120498657e-01,5.030166506767272949e-01,1.597624278360771366e-01,3.126805126667022705e-01,7.742571632920105529e-01,-2.652973890304565430e+00
2.046069204807281494e-01,1.701594889163970947e-01,5.161302685737609863e-01,5.587903253572303885e-01,3.076102435588836670e-01,7.800190734734779863e-01,-1.431126952171325684e+00
1.942084580659866333e-01,1.621467471122741699e-01,5.111035704612731934e-01,1.451957754086625196e-01,3.124756515026092529e-01,7.984584969993449022e-01,-2.450903415679931641e+00
2.014337778091430664e-01,1.500650346279144287e-01,4.774644076824188232e-01,2.708329105361655942e-01,3.117285966873168945e-01,6.578636980035708071e-01,-3.321761369705200195e+00
2.012415528297424316e-01,1.524728834629058838e-01,4.829811751842498779e-01,2.385780330803689564e-01,3.114309906959533691e-01,7.274621457962551219e-01,-3.157360553741455078e+00
2.005554437637329102e-01,1.629823148250579834e-01,5.056068897247314453e-01,2.029354656175754723e-01,3.100317418575286865e-01,8.329692556196844899e-01,-2.493310451507568359e+00
2.091071605682373047e-01,1.647566556930541992e-01,4.991452097892761230e-01,3.979483343924812844e-01,3.072222471237182617e-01,8.519829833368628424e-01,-2.175503015518188477e+00
2.050593197345733643e-01,1.503978520631790161e-01,4.713365137577056885e-01,3.234930686823386248e-01,3.105233609676361084e-01,6.921699334255810854e-01,-3.224742412567138672e+00
2.125484198331832886e-01,3.397071361541748047e-01,7.699954509735107422e-01,1.822102770384033399e-01,2.435235828161239624e-01,9.430358645785446026e-01,-1.818171381950378418e+00
2.070065438747406006e-01,1.504699736833572388e-01,4.675911068916320801e-01,4.099998103977962050e-01,3.099420070648193359e-01,6.900767542716077507e-01,-2.797221183776855469e+00
2.085410803556442261e-01,1.709734946489334106e-01,5.143002271652221680e-01,3.613760479008778503e-01,3.063832819461822510e-01,8.783690722026058495e-01,-2.143408536911010742e+00
2.202311903238296509e-01,3.496807515621185303e-01,7.838869690895080566e-01,3.866442770161796494e-01,2.343036830425262451e-01,9.548871078234477672e-01,-1.779474377632141113e+00
2.075587958097457886e-01,1.670295298099517822e-01,5.062976479530334473e-01,4.959299295609818081e-01,3.072814941406250000e-01,8.143901918381188931e-01,-1.774923324584960938e+00
2.195123583078384399e-01,3.560437560081481934e-01,7.888416051864624023e-01,2.916512678185708696e-01,2.277699559926986694e-01,9.853503026133019205e-01,-1.763695001602172852e+00
2.013609707355499268e-01,1.570336371660232544e-01,4.924089908599853516e-01,2.203319904297273424e-01,3.106991648674011230e-01,7.929308869733235898e-01,-2.799957990646362305e+00
2.064826786518096924e-01,1.564338356256484985e-01,4.831006526947021484e-01,2.983674653546034561e-01,3.092132806777954102e-01,8.085425195966644552e-01,-2.772106647491455078e+00
2.049957364797592163e-01,1.515852212905883789e-01,4.741823375225067139e-01,5.209836868948169997e-01,3.103905618190765381e-01,6.652354240489630754e-01,-1.912761569023132324e+00
2.146400362253189087e-01,3.033311665058135986e-01,7.340813875198364258e-01,4.806621422912851216e-01,2.672440409660339355e-01,8.628613398020190672e-01,-1.692593812942504883e+00
