evaluation,mae
2.000000000000000000e+00,6.593906140327453480e-01
1.000000000000000000e+01,6.336910450458526078e-01
2.000000000000000000e+01,6.883438992500304776e-01
3.000000000000000000e+01,1.055817246437072698e-01
4.000000000000000000e+01,5.802232265472412331e-02
5.000000000000000000e+01,7.480907678604126199e-02
6.000000000000000000e+01,4.898844957351684848e-02
7.000000000000000000e+01,4.874310255050659513e-02
8.000000000000000000e+01,4.530016660690307922e-02
9.000000000000000000e+01,4.268527507781982172e-02
1.000000000000000000e+02,4.065473079681396207e-02
