controllable,controllable,controllable,dynamic,controllable,dynamic,output
3.989846706390380859e-01,8.466053009033203125e-01,5.179724693298339844e-01,3.995824074642670420e-01,3.024497032165527344e-01,2.653765587099773948e-01,-1.255797624588012695e+00
3.903753459453582764e-01,8.341797590255737305e-01,5.447698235511779785e-01,1.087182689663372323e-02,3.301427364349365234e-01,6.354371899811754598e-02,-1.507298648357391357e-01
4.026623070240020752e-01,8.708834648132324219e-01,5.783628821372985840e-01,3.222313660314379269e-01,2.840871214866638184e-01,1.459693707363811932e-01,-1.483230948448181152e+00
1.763419955968856812e-01,1.518345028162002563e-01,5.155894160270690918e-01,9.418584812635670545e-02,3.242599964141845703e-01,4.446147027758249326e-01,-1.823340535163879395e+00
4.008022248744964600e-01,8.583890795707702637e-01,5.358231663703918457e-01,5.561364377707660456e-01,2.977078258991241455e-01,3.080949736325088173e-01,-1.224116683006286621e+00
1.855862885713577271e-01,1.503577530384063721e-01,5.024997591972351074e-01,1.679982122970540281e-01,3.185458779335021973e-01,4.523139395671196827e-01,-2.191962957382202148e+00
3.975205719470977783e-01,8.372198343276977539e-01,5.103452205657958984e-01,5.629261108121836887e-01,3.044756948947906494e-01,3.499563646942193129e-01,-9.192472100257873535e-01
4.039207398891448975e-01,8.778690099716186523e-01,6.556452512741088867e-01,4.866969351764367513e-01,2.521361708641052246e-01,1.657969169947237364e-01,-2.384906053543090820e+00
4.004546403884887695e-01,8.579681515693664551e-01,5.378903150558471680e-01,2.977142581656359588e-01,2.993404567241668701e-01,1.897107550156567624e-01,-1.151146292686462402e+00
4.044094085693359375e-01,8.808771967887878418e-01,7.484138011932373047e-01,3.504176368950619458e-01,2.063094079494476318e-01,2.960431930830908012e-02,-1.944973230361938477e+00
1.754572838544845581e-01,1.521053910255432129e-01,5.166273117065429688e-01,1.062612044333658551e-01,3.250941932201385498e-01,3.721654631367953270e-01,-1.431402087211608887e+00
4.046448767185211182e-01,8.823909163475036621e-01,8.416932225227355957e-01,6.167011042951986433e-01,1.426232457160949707e-01,7.284669720511324775e-02,-3.093783140182495117e+00
1.791942268610000610e-01,1.513459235429763794e-01,5.117029547691345215e-01,1.249018766277744941e-01,3.223461508750915527e-01,4.131155140052355512e-01,-1.762096047401428223e+00
3.999111950397491455e-01,8.648749589920043945e-01,5.622887611389160156e-01,5.518140314577447969e-02,3.062982261180877686e-01,1.116658966903897113e-02,-2.243903279304504395e-01
1.967521458864212036e-01,1.503200829029083252e-01,4.842685163021087646e-01,3.374445665655228521e-01,3.139767348766326904e-01,3.962315409582876091e-01,-1.874688386917114258e+00
4.026438295841217041e-01,8.702687621116638184e-01,5.749935507774353027e-01,3.839040622864316465e-01,2.848147749900817871e-01,1.817961835945701710e-01,-1.720340728759765625e+00
4.046690165996551514e-01,8.825569748878479004e-01,8.534182906150817871e-01,6.609417501097568648e-01,1.300049573183059692e-01,5.503456463519072750e-02,-2.958756685256958008e+00
1.704046428203582764e-01,1.530665010213851929e-01,5.227682590484619141e-01,7.207565906289724322e-02,3.294617235660552979e-01,3.560686689955763762e-01,-1.220181345939636230e+00
4.003898501396179199e-01,8.560713529586791992e-01,5.317464470863342285e-01,3.737294076255363029e-01,2.992284893989562988e-01,2.325982841422815917e-01,-1.350311636924743652e+00
1.938135176897048950e-01,1.534425914287567139e-01,4.930529594421386719e-01,6.421370157323278427e-01,3.152631819248199463e-01,4.718646576778618429e-01,-7.418957948684692383e-01
1.872384548187255859e-01,1.581080555915832520e-01,5.067768692970275879e-01,7.170268686697361948e-01,3.188245296478271484e-01,4.579576687523090883e-01,-4.160809516906738281e-01
1.992209106683731079e-01,1.519827991724014282e-01,4.814879000186920166e-01,5.226306302313712404e-01,3.133512735366821289e-01,4.270786825322218094e-01,-1.248129963874816895e+00
1.641234308481216431e-01,1.545056551694869995e-01,5.297132730484008789e-01,3.272046005823178727e-02,3.366277813911437988e-01,3.282864954003061886e-01,-9.544901251792907715e-01
1.866198331117630005e-01,1.507130563259124756e-01,5.010787248611450195e-01,2.020657273429154188e-01,3.182159066200256348e-01,3.789772791277908892e-01,-1.747243165969848633e+00
4.046432673931121826e-01,8.823800683021545410e-01,8.417668938636779785e-01,4.909559074057003869e-01,1.435772776603698730e-01,4.580177536631176508e-03,-2.942073583602905273e+00
1.663619130849838257e-01,1.628209054470062256e-01,5.306795835494995117e-01,7.434721285076888175e-02,3.380369544029235840e-01,1.248592587994340197e-01,-2.843775153160095215e-01
3.973780870437622070e-01,8.408714532852172852e-01,5.204452872276306152e-01,2.628996021009321060e-01,3.061193525791168213e-01,2.094026786773637294e-01,-8.962290883064270020e-01
3.985552787780761719e-01,8.452453017234802246e-01,5.205265283584594727e-01,6.223822482897136688e-01,3.034830391407012939e-01,3.622358331105946516e-01,-7.911912798881530762e-01
1.972497552633285522e-01,1.546142250299453735e-01,4.875012934207916260e-01,5.821551973643849243e-01,3.144728541374206543e-01,4.168506389032816672e-01,-8.907811641693115234e-01
4.045577049255371094e-01,8.817557692527770996e-01,8.005157113075256348e-01,4.426670294826804408e-01,1.770934313535690308e-01,4.368859230934087762e-02,-2.696614980697631836e+00
4.045394361019134521e-01,8.816583752632141113e-01,7.929172515869140625e-01,6.043743382753655746e-01,1.809676587581634521e-01,1.352432853336041352e-01,-2.786384105682373047e+00
4.034955203533172607e-01,8.753998875617980957e-01,6.164843440055847168e-01,4.072342098384051923e-01,2.684773206710815430e-01,1.542713984742513089e-01,-2.038746595382690430e+00
3.961122930049896240e-01,8.324763774871826172e-01,5.165600776672363281e-01,6.758246041220338229e-01,3.068946897983551025e-01,3.993030221826966430e-01,-5.275726914405822754e-01
4.020127058029174805e-01,8.693200945854187012e-01,5.710602998733520508e-01,1.932547124462054844e-01,2.901795208454132080e-01,8.201846138098677075e-02,-7.544203996658325195e-01
4.020417034626007080e-01,8.661291003227233887e-01,5.561662316322326660e-01,4.568694712858673568e-01,2.909740507602691650e-01,2.379682343824920110e-01,-1.662190794944763184e+00
1.765923798084259033e-01,1.532273441553115845e-01,5.158060789108276367e-01,1.344166585959730709e-01,3.247003853321075439e-01,2.916912024795781377e-01,-1.020173311233520508e+00
1.942593008279800415e-01,1.549509167671203613e-01,4.924118220806121826e-01,3.141792643005300589e-01,3.158088028430938721e-01,2.998631246649707816e-01,-1.202572822570800781e+00
4.044412672519683838e-01,8.811769485473632812e-01,7.585274577140808105e-01,7.026472034642105013e-01,1.972928047180175781e-01,2.002947611547295781e-01,-1.884796023368835449e+00
4.045595824718475342e-01,8.817708492279052734e-01,8.013395071029663086e-01,5.435222854369052836e-01,1.764277815818786621e-01,9.800539125915254390e-02,-3.022126913070678711e+00
4.021188020706176758e-01,8.666999340057373047e-01,5.584173202514648438e-01,4.299291732129371657e-01,2.903314828872680664e-01,2.228033310217091556e-01,-1.678175687789916992e+00
4.006156325340270996e-01,8.623923659324645996e-01,5.517557263374328613e-01,1.845561997345862570e-01,2.996250391006469727e-01,1.117689428881787628e-01,-6.848070621490478516e-01
1.583057492971420288e-01,1.638256460428237915e-01,5.379098057746887207e-01,2.181121612362190570e-02,3.512973487377166748e-01,9.363503031509053109e-02,-1.917441189289093018e-01
1.801351010799407959e-01,1.520127207040786743e-01,5.107761025428771973e-01,1.546872023565324383e-01,3.220368921756744385e-01,3.322742799262971003e-01,-1.313929319381713867e+00
4.046796858310699463e-01,8.826569914817810059e-01,8.610456585884094238e-01,6.800709552735543229e-01,1.221891641616821289e-01,1.907257184794821855e-02,-2.848053216934204102e+00
1.864930391311645508e-01,1.555957794189453125e-01,5.044972300529479980e-01,2.259304803085896984e-01,3.194605410099029541e-01,2.588005981082408535e-01,-9.487068057060241699e-01
3.983672261238098145e-01,8.421070575714111328e-01,5.127447247505187988e-01,5.113618026352392265e-01,3.032608330249786377e-01,3.218875798384442377e-01,-1.105085015296936035e+00
4.019928276538848877e-01,8.680465221405029297e-01,5.654841661453247070e-01,2.496552079068329877e-01,2.907193601131439209e-01,1.230711210970930475e-01,-1.046486020088195801e+00
1.875876337289810181e-01,1.546000093221664429e-01,5.022990107536315918e-01,2.358835915170056918e-01,3.186796903610229492e-01,2.756739827181767244e-01,-1.056867837905883789e+00
4.009935855865478516e-01,8.615229725837707520e-01,5.455942153930664062e-01,2.842946952862270837e-01,2.972153723239898682e-01,1.710452493890961545e-01,-1.138428926467895508e+00
4.016893804073333740e-01,8.638244867324829102e-01,5.484397411346435547e-01,4.748323241566132502e-01,2.934159338474273682e-01,2.553917344341038453e-01,-1.570762395858764648e+00
