evaluation,mae
2.000000000000000000e+00,1.902566967457532954e+00
1.000000000000000000e+01,1.802259294316172600e+00
2.000000000000000000e+01,9.781010180711746660e-01
3.000000000000000000e+01,4.456407099962234608e-01
4.000000000000000000e+01,1.733724433183670144e-01
5.000000000000000000e+01,1.777820247411728005e-01
6.000000000000000000e+01,1.735421687364578358e-01
7.000000000000000000e+01,1.641368740797042869e-01
8.000000000000000000e+01,1.523390394449234131e-01
9.000000000000000000e+01,1.481090974807739158e-01
1.000000000000000000e+02,1.369860416650772184e-01
