controllable,controllable,controllable,dynamic,controllable,dynamic,output
1.956983059644699097e-01,1.501896828413009644e-01,4.860370159149169922e-01,3.157179598175814395e-01,3.143302500247955322e-01,3.967017803492926542e-01,-1.918837547302246094e+00
1.914451271295547485e-01,1.548484861850738525e-01,4.981088936328887939e-01,6.714863166724609478e-01,3.163947165012359619e-01,4.686643925439122893e-01,-6.015967130661010742e-01
1.988388895988464355e-01,3.882890045642852783e-01,8.036061525344848633e-01,8.637040010349437136e-01,1.792497485876083374e-01,6.405726896649854840e-01,-2.403464466333389282e-01
2.089172154664993286e-01,1.592711955308914185e-01,4.860434532165527344e-01,4.422097345957047843e-01,3.081119656562805176e-01,8.084505668951005308e-01,-2.171669483184814453e+00
1.945163458585739136e-01,1.591835021972656250e-01,4.952636063098907471e-01,3.090485104222851498e-01,3.165475428104400635e-01,2.605263798451741830e-01,-9.580230116844177246e-01
4.040388762950897217e-01,8.804619908332824707e-01,6.942609548568725586e-01,9.938228232015655639e-01,2.022256106138229370e-01,3.054776793394239354e-01,-2.033529728651046753e-01
1.980561912059783936e-01,3.982301950454711914e-01,8.144194483757019043e-01,8.743495076181985182e-01,1.540673226118087769e-01,6.659811399414145017e-01,-2.856464385986328125e-01
4.031109213829040527e-01,8.729158043861389160e-01,5.928117632865905762e-01,4.754967947275106077e-01,2.779119610786437988e-01,2.090185898728065261e-01,-1.974525213241577148e+00
2.139439433813095093e-01,3.236189186573028564e-01,7.551509737968444824e-01,5.693194762327418168e-01,2.554909288883209229e-01,8.225055620380536947e-01,-1.315560102462768555e+00
2.088349759578704834e-01,3.819226026535034180e-01,8.052411079406738281e-01,7.423614316929034729e-01,1.909121572971343994e-01,7.547741269848110557e-01,-6.548954248428344727e-01
2.067067921161651611e-01,1.512244790792465210e-01,4.700874984264373779e-01,3.497451887343870913e-01,3.099153637886047363e-01,7.223079186887840786e-01,-3.062005758285522461e+00
1.904108375310897827e-01,1.564122140407562256e-01,5.048429965972900391e-01,6.979278213300837974e-01,3.154438734054565430e-01,5.656235167815892861e-01,-6.121551990509033203e-01
2.059532999992370605e-01,1.495945751667022705e-01,4.675704836845397949e-01,3.976839873896524935e-01,3.103813827037811279e-01,6.541327047314986487e-01,-2.900516033172607422e+00
1.646756827831268311e-01,1.871806830167770386e-01,5.513668060302734375e-01,8.974619435935005107e-01,3.359314501285552979e-01,4.826047076195751351e-01,-9.254849702119827271e-02
2.118806540966033936e-01,3.217645287513732910e-01,7.515105009078979492e-01,6.033650845663838247e-01,2.568685710430145264e-01,7.962445680241944101e-01,-1.146783947944641113e+00
2.000256478786468506e-01,1.568655073642730713e-01,4.843103587627410889e-01,4.941031601643433024e-01,3.139806091785430908e-01,3.571445751834445570e-01,-1.054456472396850586e+00
