controllable,controllable,controllable,dynamic,controllable,dynamic,output
4.295027058561068367e-01,7.215511403752113972e-01,5.866667572497920036e-01,5.669406885718906164e-01,4.589213220658650005e-02,6.003699530747810265e-01,1.764130161121929830e-01
9.014374613761901855e-01,3.051082417368888855e-02,9.033465981483459473e-01,6.249346137046813965e-01,7.557922005653381348e-01,5.986987352371215820e-01,5.333850625902414322e-03
3.471414148807525635e-01,8.100450634956359863e-01,5.419709682464599609e-01,5.465462207794189453e-01,2.093180269002914429e-02,6.231061220169067383e-01,1.280668973922729492e-01
7.963141798973083496e-01,3.312140107154846191e-01,7.846048474311828613e-01,4.768508672714233398e-01,1.451028436422348022e-01,6.229157447814941406e-01,4.819861650466918945e-01
8.724074363708496094e-01,3.407786488533020020e-01,7.541677951812744141e-01,4.422416388988494873e-01,2.164223641157150269e-01,6.301172375679016113e-01,5.382249355316162109e-01
0.000000000000000000e+00,3.096902381647747276e-18,0.000000000000000000e+00,4.939268827438354492e-01,1.000000000000000000e+00,6.077820062637329102e-01,2.001900458708405495e-03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.662523567676544189e-01,2.032236456871032715e-01,6.115671396255493164e-01,2.329084724187850952e-01
1.000000000000000000e+00,5.192337185144424438e-02,9.761767387390136719e-01,3.669355213642120361e-01,2.200556397438049316e-01,5.723155736923217773e-01,2.166946828365325928e-01
1.000000000000000000e+00,9.302172660827636719e-01,7.619913816452026367e-01,3.242291510105133057e-01,2.321298569440841675e-01,6.136743426322937012e-01,4.793440550565719604e-02
1.000000000000000000e+00,4.072215855121612549e-01,0.000000000000000000e+00,4.201713502407073975e-01,2.286170274019241333e-01,5.730758905410766602e-01,2.347671240568161011e-01
9.895631074905395508e-01,3.293126225471496582e-01,1.000000000000000000e+00,3.462547957897186279e-01,3.813740611076354980e-01,5.257905721664428711e-01,1.925285011529922485e-01
5.091913342475891113e-01,2.742400169372558594e-01,9.321105480194091797e-01,3.457184433937072754e-01,0.000000000000000000e+00,5.388191342353820801e-01,2.701234817504882812e-01
0.000000000000000000e+00,3.270977437496185303e-01,1.000000000000000000e+00,3.196529150009155273e-01,1.992322951555252075e-01,4.952830970287322998e-01,7.502056956291198730e-01
0.000000000000000000e+00,2.971936464309692383e-01,1.000000000000000000e+00,2.526385784149169922e-01,2.075866758823394775e-01,5.279612541198730469e-01,8.696275353431701660e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.051883339881896973e-01,3.355036377906799316e-01,5.516808629035949707e-01,9.799956083297729492e-01
1.550099104642868042e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.891128957271575928e-01,1.000000000000000000e+00,5.337091684341430664e-01,2.336101979017257690e-02
0.000000000000000000e+00,9.036015868186950684e-01,0.000000000000000000e+00,2.510123252868652344e-01,3.694558143615722656e-01,5.743397474288940430e-01,2.380711585283279419e-01
0.000000000000000000e+00,1.474445313215255737e-01,1.000000000000000000e+00,2.476059645414352417e-01,2.927533686161041260e-01,6.170227527618408203e-01,1.249960780143737793e+00
0.000000000000000000e+00,1.711974143981933594e-01,1.000000000000000000e+00,2.361018061637878418e-01,3.087428808212280273e-01,6.516773104667663574e-01,1.275997757911682129e+00
0.000000000000000000e+00,1.209004521369934082e-01,1.000000000000000000e+00,3.047551512718200684e-01,2.636435329914093018e-01,6.666715741157531738e-01,1.270772457122802734e+00
0.000000000000000000e+00,1.799616664648056030e-01,1.000000000000000000e+00,2.573568820953369141e-01,3.095079064369201660e-01,6.787336468696594238e-01,1.312067151069641113e+00
