evaluation,mae
2.000000000000000000e+00,1.566614347696304366e+00
1.000000000000000000e+01,9.925004214048385176e-01
2.000000000000000000e+01,8.317019760608672652e-01
3.000000000000000000e+01,3.379247611761093117e-01
4.000000000000000000e+01,2.640514141321182451e-01
5.000000000000000000e+01,1.738223862648010376e-01
6.000000000000000000e+01,1.056432639807462631e-01
7.000000000000000000e+01,1.034283369779586820e-01
8.000000000000000000e+01,1.001299639046192153e-01
9.000000000000000000e+01,8.971216686069966029e-02
1.000000000000000000e+02,1.090811957418918593e-01
