evaluation,mae
2.000000000000000000e+00,1.845227154493331856e+00
1.000000000000000000e+01,1.496309386491775584e+00
2.000000000000000000e+01,1.539056746959686306e+00
3.000000000000000000e+01,9.213458275794983443e-01
4.000000000000000000e+01,7.815022063255310236e-01
5.000000000000000000e+01,7.026857566833496493e-01
6.000000000000000000e+01,2.023147702217102106e-01
7.000000000000000000e+01,8.150742530822753518e-02
8.000000000000000000e+01,5.170627593994140542e-02
9.000000000000000000e+01,4.506018400192260409e-02
1.000000000000000000e+02,4.632349729537963562e-02
