evaluation,mae
2.000000000000000000e+00,4.408714157342910611e-01
1.000000000000000000e+01,5.219170239567756386e-01
2.000000000000000000e+01,3.424682426452636541e-01
3.000000000000000000e+01,2.015953908860683430e-01
4.000000000000000000e+01,2.252663029730319899e-01
5.000000000000000000e+01,1.705792340636253235e-01
6.000000000000000000e+01,1.260108588635921456e-01
7.000000000000000000e+01,1.236149777472019262e-01
8.000000000000000000e+01,1.232309408485889463e-01
9.000000000000000000e+01,1.208505432307720173e-01
1.000000000000000000e+02,1.150318633019924153e-01
