controllable,controllable,controllable,dynamic,controllable,dynamic,output
1.851216256618499756e-01,1.522510647773742676e-01,5.060185790061950684e-01,1.159810575432651120e-01,3.183835148811340332e-01,6.115224744496059461e-01,-2.651420831680297852e+00
1.977104395627975464e-01,1.500681489706039429e-01,4.840244650840759277e-01,2.312285763295849894e-01,3.130411207675933838e-01,6.281937057042871198e-01,-3.246187448501586914e+00
1.896581649780273438e-01,1.827476769685745239e-01,5.473568439483642578e-01,1.009801469736837792e-01,3.106613755226135254e-01,8.484742773377913494e-01,-1.932721257209777832e+00
1.972190439701080322e-01,1.579411476850509644e-01,4.999362826347351074e-01,1.769093239917247373e-01,3.120007216930389404e-01,7.809261402887025527e-01,-2.704293012619018555e+00
1.986388862133026123e-01,1.543815284967422485e-01,4.910556674003601074e-01,2.006450227997974012e-01,3.120400309562683105e-01,7.464140624315867001e-01,-2.969320297241210938e+00
1.711670905351638794e-01,1.586640626192092896e-01,5.280039906501770020e-01,1.005818048138897546e-02,3.273041844367980957e-01,6.521491865258703946e-01,-1.911758422851562500e+00
1.868500858545303345e-01,1.636867523193359375e-01,5.207360982894897461e-01,9.101221046705000595e-02,3.155103623867034912e-01,7.736724686511984306e-01,-2.237973451614379883e+00
1.827737092971801758e-01,1.511102169752120972e-01,5.073073506355285645e-01,1.234873100474823127e-01,3.199506103992462158e-01,5.188921344464885177e-01,-2.384479045867919922e+00
1.673404425382614136e-01,1.555663943290710449e-01,5.281980633735656738e-01,4.337975370692077719e-03,3.319571614265441895e-01,5.611940302165746575e-01,-1.776751875877380371e+00
1.841387301683425903e-01,1.546423137187957764e-01,5.105721950531005859e-01,9.447385578554513830e-02,3.185261189937591553e-01,6.662006422280657425e-01,-2.528379678726196289e+00
1.911971420049667358e-01,1.537989675998687744e-01,5.005717873573303223e-01,1.432359485060004101e-01,3.151096403598785400e-01,6.936126570857408247e-01,-2.829201698303222656e+00
