evaluation,mae
2.000000000000000000e+00,1.136936816275119888e+00
1.000000000000000000e+01,1.289099547117948497e+00
2.000000000000000000e+01,1.404993420243263236e+00
3.000000000000000000e+01,9.863553026318550021e-01
4.000000000000000000e+01,8.468018570542334977e-01
5.000000000000000000e+01,6.256887122988701311e-01
6.000000000000000000e+01,6.624092423543334052e-01
7.000000000000000000e+01,6.757174228131771487e-01
8.000000000000000000e+01,6.873225250840186984e-01
9.000000000000000000e+01,6.943227726221085083e-01
1.000000000000000000e+02,6.916214627027511552e-01
