controllable,controllable,controllable,dynamic,controllable,dynamic,output
1.729904562234878540e-01,1.739247590303421021e-01,5.398190617561340332e-01,8.321828841831906409e-01,3.248796463012695312e-01,5.242037632273641723e-01,-1.859531998634338379e-01
2.071304619312286377e-01,3.063119053840637207e-01,7.303162217140197754e-01,6.409862024689072513e-01,2.665102779865264893e-01,7.585895344412287855e-01,-9.435802102088928223e-01
1.929488778114318848e-01,4.080539941787719727e-01,8.238264918327331543e-01,9.343845144952241943e-01,1.218871399760246277e-01,6.833731149323065690e-01,-3.056975603103637695e-01
2.036503851413726807e-01,1.510757356882095337e-01,4.754548966884613037e-01,5.382413237170314835e-01,3.108998239040374756e-01,6.357923249402657184e-01,-1.757344841957092285e+00
2.055122852325439453e-01,1.494976878166198730e-01,4.682447612285614014e-01,3.756461810970109227e-01,3.105258047580718994e-01,6.514482677729689364e-01,-3.032446622848510742e+00
1.985672861337661743e-01,1.522615253925323486e-01,4.830464720726013184e-01,5.477937046850861469e-01,3.135943412780761719e-01,4.343437935667712191e-01,-1.136780500411987305e+00
2.040652036666870117e-01,1.488864719867706299e-01,4.695414006710052490e-01,4.338701654611145653e-01,3.111045956611633301e-01,5.793775967854339903e-01,-2.515364885330200195e+00
2.031399756669998169e-01,3.496143817901611328e-01,7.719442844390869141e-01,7.497818449901156868e-01,2.350753545761108398e-01,6.960105588647405028e-01,-4.936622679233551025e-01
2.028807699680328369e-01,3.994162976741790771e-01,8.181592822074890137e-01,8.201380541098222121e-01,1.502920836210250854e-01,7.369925822416782957e-01,-5.110762715339660645e-01
2.150669544935226440e-01,4.003680646419525146e-01,8.213189244270324707e-01,7.032551843553529469e-01,1.480954885482788086e-01,8.816903152029388346e-01,-1.101144433021545410e+00
1.661177426576614380e-01,1.918331682682037354e-01,5.580324530601501465e-01,8.834561943710625975e-01,3.293511271476745605e-01,5.171191760260513970e-01,-1.148228943347930908e-01
1.721305549144744873e-01,1.722040921449661255e-01,5.372943282127380371e-01,8.383989637152771124e-01,3.270567357540130615e-01,5.018300019842495407e-01,-1.672411710023880005e-01
2.021332979202270508e-01,1.537466347217559814e-01,4.840736687183380127e-01,5.807438533447490947e-01,3.109835386276245117e-01,6.594753825068059294e-01,-1.414952397346496582e+00
2.085059732198715210e-01,1.535916775465011597e-01,4.725026190280914307e-01,4.015606373196355938e-01,3.090628087520599365e-01,7.650776476871083975e-01,-2.634684324264526367e+00
1.954293698072433472e-01,1.524131447076797485e-01,4.894200265407562256e-01,6.204147414732418264e-01,3.144948780536651611e-01,4.791180747078371271e-01,-8.704562187194824219e-01
2.023580372333526611e-01,1.486716568470001221e-01,4.723458588123321533e-01,3.853144386464608662e-01,3.117093741893768311e-01,5.392201290133905589e-01,-2.662940263748168945e+00
1.789536774158477783e-01,2.279672622680664062e-01,6.042656302452087402e-01,8.043814601218222116e-01,3.055560290813446045e-01,6.201867991675327207e-01,-2.769225835800170898e-01
2.126656323671340942e-01,3.710041046142578125e-01,7.978393435478210449e-01,6.832462747293219785e-01,2.089084684848785400e-01,7.890717077741851160e-01,-8.708648681640625000e-01
2.053218483924865723e-01,1.494164615869522095e-01,4.683600068092346191e-01,4.489071203626586737e-01,3.106130361557006836e-01,6.244119275491695209e-01,-2.501405239105224609e+00
2.045039087533950806e-01,4.122508466243743896e-01,8.292779922485351562e-01,9.416776887948549168e-01,1.054886952042579651e-01,8.402832206705552753e-01,-8.275270462036132812e-01
1.977326124906539917e-01,1.531744003295898438e-01,4.854204356670379639e-01,5.697174930778748925e-01,3.140318691730499268e-01,4.300191342403968942e-01,-1.000017523765563965e+00
1.869969815015792847e-01,1.580092459917068481e-01,5.108006596565246582e-01,7.257434626010779155e-01,3.170786201953887939e-01,5.475993510556166344e-01,-4.804026782512664795e-01
1.999524384737014771e-01,1.506505757570266724e-01,4.788665473461151123e-01,5.019581893218149071e-01,3.128709793090820312e-01,4.486682140479989478e-01,-1.470357537269592285e+00
2.075861096382141113e-01,1.512758433818817139e-01,4.684408605098724365e-01,4.161014418486368438e-01,3.096583187580108643e-01,7.133817154107088276e-01,-2.712324857711791992e+00
2.009693533182144165e-01,4.124945104122161865e-01,8.293424844741821289e-01,9.861876248555597746e-01,1.043777465820312500e-01,7.988994127544567503e-01,-6.669991612434387207e-01
3.941643834114074707e-01,8.380784988403320312e-01,5.815997123718261719e-01,9.080224514201917785e-01,3.109513223171234131e-01,4.611552694999723201e-01,-9.600622951984405518e-02
2.060336023569107056e-01,1.705687493085861206e-01,5.157105326652526855e-01,5.312754694735885019e-01,3.071331679821014404e-01,8.005585142373407015e-01,-1.572447419166564941e+00
2.126112431287765503e-01,3.959629833698272705e-01,8.176400065422058105e-01,7.224024323793516444e-01,1.601958274841308594e-01,8.290192570620888990e-01,-9.194451570510864258e-01
1.654334366321563721e-01,1.871486902236938477e-01,5.525199770927429199e-01,8.894395431755500736e-01,3.331057727336883545e-01,4.962854693989814381e-01,-1.033005416393280029e-01
2.038571685552597046e-01,1.493595689535140991e-01,4.710125923156738281e-01,4.877944530891906716e-01,3.111115694046020508e-01,5.890168373634139254e-01,-2.116794586181640625e+00
1.843636035919189453e-01,2.017187178134918213e-01,5.739453434944152832e-01,7.605576392964901178e-01,3.092928528785705566e-01,6.470684189806510389e-01,-4.046876430511474609e-01
1.973459571599960327e-01,4.119315445423126221e-01,8.286806941032409668e-01,9.660723522077154790e-01,1.066554114222526550e-01,7.752705605896106356e-01,-5.847201943397521973e-01
2.124933004379272461e-01,4.130352437496185303e-01,8.300916552543640137e-01,9.954281096871696599e-01,1.022524163126945496e-01,8.850228521050178543e-01,-9.672579169273376465e-01
2.163837850093841553e-01,3.271682560443878174e-01,7.606459259986877441e-01,5.161693476597660757e-01,2.529215514659881592e-01,8.610640970808531858e-01,-1.545291304588317871e+00
1.951477080583572388e-01,1.555477827787399292e-01,4.977919757366180420e-01,6.584463986480539877e-01,3.133302628993988037e-01,6.052618641700205915e-01,-8.510045409202575684e-01
1.848228573799133301e-01,1.590295433998107910e-01,5.111253857612609863e-01,7.390780321299982303e-01,3.199286758899688721e-01,4.682489153992365205e-01,-3.604218959808349609e-01
2.067005932331085205e-01,1.502211689949035645e-01,4.675621986389160156e-01,4.276448210304253372e-01,3.100701868534088135e-01,6.748108096425344815e-01,-2.685589551925659180e+00
1.923632919788360596e-01,1.538637280464172363e-01,4.960522949695587158e-01,6.617423045950372451e-01,3.157770633697509766e-01,4.817916803986404539e-01,-6.681223511695861816e-01
